FRAME;AVG INACCURACY;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;LM X;LM Y;LM Z;
2858;0.755011;279.284000;71.463200;142.411169;266.060000;65.318000;143.816141;251.460000;70.062400;147.549957;246.444000;84.662000;151.512400;252.814000;97.932000;152.908751;266.066000;104.031400;151.413007;280.698000;99.289000;147.414541;285.736000;85.355000;143.754740;
2859;0.886157;279.404000;71.363800;142.331159;266.192000;65.222400;143.742176;251.622000;69.982800;147.496081;246.532000;84.555200;151.473682;252.958000;97.816600;152.869867;266.196000;103.907600;151.368299;280.802000;99.158000;147.358428;285.908000;85.179600;143.647662;
2860;0.779683;279.222000;72.558600;142.727766;266.132000;66.276400;144.097191;251.524000;71.019400;147.802303;246.572000;85.629800;151.669341;253.020000;98.767800;152.956445;266.134000;104.999400;151.445121;280.776000;100.270800;147.468523;285.740000;86.239000;143.905762;
2861;0.814868;279.808000;72.322000;142.474890;266.578000;65.949000;143.889426;251.914000;70.876800;147.715283;246.950000;85.537600;151.622585;253.322000;98.822600;152.925371;266.582000;105.144000;151.361010;281.276000;100.237400;147.308991;286.256000;86.159800;143.706041;
2862;0.734126;280.312000;72.913800;142.484018;266.958000;66.460200;143.969341;252.266000;71.556400;147.865319;247.260000;86.249400;151.725807;253.584000;99.657400;152.972184;266.964000;106.055600;151.331722;281.694000;100.982800;147.245407;286.706000;86.866600;143.678627;
2863;0.831570;280.262000;73.269800;142.594427;266.870000;66.684600;144.054977;252.080000;71.851000;147.963193;247.132000;86.643400;151.801231;253.460000;100.085800;153.021036;266.872000;106.621600;151.374108;281.700000;101.470600;147.280409;286.648000;87.248400;143.764065;
2864;0.831570;280.262000;73.269800;142.593525;266.870000;66.684600;144.053128;252.080000;71.851000;147.962794;247.132000;86.643400;151.803787;253.460000;100.085800;153.025949;266.872000;106.621600;151.379976;281.700000;101.470600;147.285034;286.648000;87.248400;143.765808;
2865;0.831570;280.262000;73.269800;142.582723;266.870000;66.684600;144.041686;252.080000;71.851000;147.951969;247.132000;86.643400;151.794485;253.460000;100.085800;153.017953;266.872000;106.621600;151.372601;281.700000;101.470600;147.277141;286.648000;87.248400;143.756456;
2866;0.831570;280.262000;73.269800;142.575258;266.870000;66.684600;144.033096;252.080000;71.851000;147.944960;247.132000;86.643400;151.790803;253.460000;100.085800;153.016959;266.872000;106.621600;151.372728;281.700000;101.470600;147.275913;286.648000;87.248400;143.751997;
2867;0.784835;280.540000;72.632000;142.302107;267.028000;66.109800;143.805120;252.332000;71.426400;147.792518;247.292000;86.123600;151.682692;253.498000;99.687200;152.975142;267.032000;106.158600;151.317174;281.766000;100.861600;147.202196;286.810000;86.751800;143.599892;
2868;0.811322;280.546000;73.250400;142.472752;267.110000;66.667000;143.964767;252.372000;71.926800;147.926064;247.370000;86.667200;151.774570;253.654000;100.157200;153.002946;267.112000;106.688000;151.330968;281.890000;101.444800;147.216743;286.892000;87.281600;143.668704;
2869;0.820452;280.718000;72.656800;142.247941;267.140000;66.104000;143.770928;252.352000;71.419800;147.783001;247.276000;86.214600;151.701316;253.544000;99.844800;152.990719;267.144000;106.343200;151.312287;281.976000;101.047800;147.159750;287.054000;86.836000;143.529860;
2870;0.765295;280.714000;73.307000;142.429514;267.156000;66.716400;143.962767;252.402000;72.081800;147.961633;247.290000;86.843400;151.812337;253.584000;100.448400;153.041281;267.158000;106.989600;151.341492;281.956000;101.638400;147.215458;287.058000;87.441200;143.637137;
2871;0.751068;280.832000;72.685000;142.216645;267.214000;66.065600;143.737801;252.424000;71.479800;147.791648;247.344000;86.280000;151.713071;253.586000;99.943400;153.003494;267.218000;106.516800;151.314956;282.054000;101.115600;147.147284;287.126000;86.903800;143.517542;
2872;0.774278;280.812000;73.262200;142.377050;267.280000;66.724600;143.927982;252.446000;71.932400;147.906739;247.312000;86.773200;151.796504;253.732000;100.359000;153.019773;267.282000;106.842800;151.314318;282.162000;101.650400;147.154725;287.294000;87.405600;143.543352;
2873;0.770654;280.966000;72.603200;142.134369;267.322000;66.003200;143.674702;252.480000;71.377600;147.739528;247.364000;86.228200;151.691451;253.660000;99.921400;152.987609;267.322000;106.474200;151.288586;282.212000;101.112200;147.092786;287.318000;86.842000;143.427090;
2874;0.825474;280.952000;73.142000;142.281793;267.326000;66.592000;143.855621;252.512000;71.931200;147.883169;247.336000;86.751200;151.780479;253.678000;100.430000;153.026438;267.328000;106.927400;151.304956;282.184000;101.605200;147.137725;287.358000;87.373000;143.502705;
2875;0.845801;280.920000;72.663000;142.155483;267.306000;66.104400;143.699165;252.482000;71.429000;147.744179;247.336000;86.258200;151.694888;253.670000;99.923400;152.987452;267.308000;106.432600;151.292200;282.176000;101.124600;147.105535;287.314000;86.850600;143.424883;
2876;0.858892;280.934000;73.296600;142.322058;267.354000;66.743600;143.888116;252.574000;72.068600;147.906886;247.414000;86.855400;151.790504;253.756000;100.486000;153.023982;267.356000;106.986000;151.305072;282.180000;101.676000;147.145596;287.338000;87.480600;143.525024;
2877;0.835009;281.044000;72.689800;142.105803;267.406000;66.153200;143.674174;252.644000;71.537600;147.740889;247.482000;86.308600;151.681663;253.752000;99.996800;152.976853;267.408000;106.482600;151.267328;282.216000;101.115400;147.082828;287.372000;86.920200;143.403126;
2878;0.854940;280.960000;73.543000;142.360299;267.414000;66.978000;143.927095;252.678000;72.321600;147.944586;247.542000;87.069400;151.801224;253.852000;100.661400;153.013653;267.418000;107.176400;151.287314;282.202000;101.848800;147.137141;287.328000;87.672600;143.543695;
2879;0.882717;281.034000;72.883200;142.138354;267.458000;66.226400;143.659605;252.702000;71.672000;147.748086;247.648000;86.435400;151.672026;253.868000;100.060400;152.952214;267.462000;106.666400;151.249064;282.264000;101.236400;147.059788;287.312000;87.051000;143.426087;
2880;0.770694;280.754000;74.678200;142.720191;267.126000;68.005200;144.297188;252.504000;73.653600;148.312090;247.302000;88.287000;152.013548;253.482000;101.961800;153.150442;267.128000;108.583600;151.391726;281.798000;102.947600;147.334686;286.988000;88.861600;143.858380;
2881;0.729972;280.764000;74.656800;142.697625;267.076000;68.056200;144.310976;252.468000;73.708400;148.319135;247.242000;88.323400;152.013572;253.370000;102.063200;153.161071;267.078000;108.609000;151.392595;281.734000;102.971200;147.344711;286.948000;88.931800;143.871916;
2882;0.654581;280.458000;75.564200;143.016631;266.944000;68.815800;144.555112;252.358000;74.471200;148.514211;247.322000;89.060800;152.111125;253.406000;102.629200;153.182417;266.946000;109.318600;151.425900;281.574000;103.678000;147.426655;286.608000;89.702200;144.102206;
2883;0.712946;280.630000;75.021600;142.796291;267.120000;68.393400;144.364901;252.562000;73.942600;148.331207;247.462000;88.509800;151.991855;253.594000;102.070200;153.102009;267.122000;108.642800;151.350919;281.730000;103.107400;147.319849;286.820000;89.130800;143.911325;
2884;0.660094;280.520000;75.718400;142.995076;267.010000;68.932400;144.533382;252.460000;74.655200;148.510695;247.446000;89.207400;152.088431;253.478000;102.771600;153.149659;267.010000;109.498200;151.383544;281.606000;103.792200;147.387357;286.612000;89.833000;144.081746;
2885;0.704679;280.496000;75.015200;142.792228;267.028000;68.325200;144.319166;252.502000;73.925200;148.292225;247.462000;88.463200;151.946692;253.544000;101.977400;153.065018;267.030000;108.615800;151.333271;281.606000;103.027200;147.313939;286.634000;89.055400;143.921795;
2886;0.657778;280.446000;75.731000;142.973627;267.000000;68.992000;144.506899;252.480000;74.632400;148.458529;247.444000;89.159200;152.040525;253.532000;102.654800;153.096749;267.000000;109.336200;151.341981;281.566000;103.711800;147.352330;286.592000;89.758600;144.030737;
2887;0.747760;280.542000;75.075000;142.742601;267.040000;68.425200;144.296720;252.494000;74.003800;148.266849;247.420000;88.556800;151.923080;253.520000;102.108400;153.038598;267.042000;108.705400;151.294516;281.634000;103.140400;147.270484;286.702000;89.192200;143.873451;
2888;0.667735;280.512000;75.700000;142.903965;266.998000;68.970400;144.458854;252.432000;74.618800;148.422319;247.352000;89.190200;152.020260;253.464000;102.754600;153.083775;266.998000;109.426600;151.317986;281.614000;103.792400;147.312461;286.682000;89.787400;143.967703;
2889;0.693456;280.370000;75.105800;142.767980;266.980000;68.433200;144.274139;252.478000;73.961400;148.222439;247.492000;88.474200;151.874990;253.572000;101.912000;152.992763;266.980000;108.532000;151.278000;281.532000;103.014400;147.266771;286.504000;89.070600;143.890252;
2890;0.663784;280.592000;75.725400;142.853848;267.132000;68.945600;144.388257;252.576000;74.605000;148.371606;247.572000;89.166400;151.974694;253.652000;102.677800;153.036100;267.132000;109.400000;151.271253;281.734000;103.754600;147.251597;286.728000;89.762600;143.920527;
2891;0.700179;280.816000;75.053800;142.584454;267.226000;68.389400;144.174902;252.636000;74.023400;148.192083;247.488000;88.621600;151.875981;253.618000;102.261800;152.995864;267.228000;108.867400;151.222253;281.866000;103.250600;147.161544;287.004000;89.225600;143.716377;
2892;0.719911;280.658000;75.865800;142.842541;267.146000;69.063400;144.392090;252.552000;74.754000;148.387022;247.540000;89.354800;151.986468;253.616000;102.915800;153.040580;267.148000;109.660600;151.260183;281.790000;103.985600;147.231873;286.794000;89.966000;143.907893;
2893;0.724670;281.212000;75.233000;142.486341;267.630000;68.441200;144.079984;252.978000;74.130200;148.161940;247.902000;88.790400;151.857304;254.028000;102.424800;152.949201;267.630000;109.158600;151.138293;282.336000;103.484200;147.018397;287.402000;89.401200;143.586844;
2894;0.855020;282.828000;77.668600;142.608002;269.370000;70.494600;144.322135;254.536000;76.259600;148.533979;249.760000;91.101200;152.071561;255.892000;104.614600;152.875351;269.372000;111.717200;150.832433;284.258000;105.970400;146.563828;289.030000;91.691200;143.372510;
2895;0.880281;283.120000;77.309400;142.407782;269.626000;70.115200;144.134700;254.834000;75.968600;148.410381;250.058000;90.773000;151.984512;256.118000;104.319800;152.819049;269.632000;111.444400;150.763020;284.480000;105.608000;146.461918;289.254000;91.392000;143.232544;
2896;0.842504;282.890000;78.062200;142.668653;269.482000;71.013400;144.431386;254.786000;76.738000;148.605491;249.974000;91.444200;152.089660;256.054000;104.904200;152.861765;269.484000;111.883400;150.801634;284.234000;106.174800;146.572315;289.040000;92.042600;143.408544;
2897;0.918389;283.240000;77.367400;142.367295;269.748000;70.209600;144.117932;254.988000;76.051600;148.397842;250.184000;90.826200;151.971340;256.248000;104.367600;152.798964;269.754000;111.457000;150.731348;284.572000;105.630600;146.425630;289.372000;91.438200;143.184296;
2898;0.862300;283.112000;77.948400;142.551356;269.640000;70.964800;144.363800;254.892000;76.633200;148.551851;249.952000;91.392200;152.074484;256.150000;104.912600;152.843924;269.640000;111.828600;150.761436;284.444000;106.173000;146.496033;289.372000;91.956600;143.260744;
2899;0.908450;283.180000;77.335400;142.361678;269.700000;70.153400;144.093664;254.934000;76.001800;148.376624;250.154000;90.783000;151.956948;256.210000;104.310200;152.793140;269.704000;111.424800;150.735934;284.528000;105.590200;146.429125;289.302000;91.388800;143.189071;
2900;0.908654;283.360000;77.864200;142.430795;269.842000;70.772800;144.240471;255.082000;76.574200;148.497042;250.214000;91.350200;152.032894;256.314000;104.914200;152.814519;269.846000;111.937400;150.710744;284.664000;106.151800;146.413146;289.528000;91.941600;143.186970;
2901;0.975601;283.380000;77.089400;142.215722;269.778000;70.004600;144.012926;254.998000;75.873800;148.320744;250.064000;90.663800;151.935826;256.160000;104.320200;152.792820;269.780000;111.333800;150.710989;284.614000;105.483200;146.386112;289.548000;91.291200;143.070049;
2902;0.963950;283.430000;77.647000;142.335493;269.864000;70.455800;144.121692;254.986000;76.286000;148.420543;250.164000;91.180400;152.000853;256.286000;104.790600;152.802742;269.866000;111.914000;150.699351;284.804000;106.098000;146.355018;289.622000;91.777600;143.113330;
2903;0.928072;283.482000;77.103000;142.171211;270.060000;69.897000;143.898466;255.268000;75.685200;148.224015;250.560000;90.493600;151.853677;256.628000;103.963200;152.700072;270.064000;111.100600;150.636599;284.914000;105.328600;146.269333;289.624000;91.109600;143.000812;
2904;0.938501;283.766000;77.799200;142.251072;270.206000;70.712200;144.106844;255.340000;76.441200;148.404299;250.420000;91.325800;151.991560;256.636000;104.930000;152.759821;270.208000;111.949000;150.618702;285.134000;106.232600;146.246668;290.050000;91.904800;142.963925;
2905;0.916148;283.644000;77.073000;142.095537;270.136000;69.918800;143.872591;255.262000;75.660600;148.205688;250.440000;90.548600;151.864500;256.616000;104.106600;152.705081;270.140000;111.191800;150.616050;285.072000;105.463800;146.217731;289.890000;91.143600;142.895960;
2906;0.962113;283.844000;77.915400;142.240581;270.304000;70.744400;144.077882;255.418000;76.519000;148.400859;250.610000;91.420600;151.978862;256.752000;105.007200;152.742866;270.308000;112.106800;150.593747;285.252000;106.347600;146.206647;290.058000;91.999800;142.964946;
2907;1.024830;284.036000;77.130800;141.963614;270.466000;69.860600;143.759177;255.460000;75.648800;148.162260;250.684000;90.666400;151.849614;256.882000;104.290800;152.674709;270.470000;111.486400;150.541947;285.532000;105.716200;146.070957;290.312000;91.278000;142.746706;
2908;0.908358;283.058000;77.246600;142.305200;269.522000;70.104000;144.041197;254.636000;75.859000;148.308565;249.772000;90.755000;151.936515;255.970000;104.344400;152.789541;269.524000;111.417000;150.743653;284.462000;105.679200;146.415215;289.326000;91.366400;143.118220;
2909;0.930570;283.158000;76.556400;142.075106;269.598000;69.364000;143.778187;254.690000;75.159200;148.104065;249.874000;90.081400;151.809295;256.028000;103.688800;152.727455;269.602000;110.813000;150.703849;284.570000;105.032000;146.328785;289.378000;90.686200;142.974553;
2910;0.901679;283.110000;77.378800;142.295746;269.554000;70.216000;144.040310;254.592000;75.935200;148.308696;249.754000;90.906000;151.941178;255.984000;104.515200;152.781883;269.556000;111.608400;150.724363;284.570000;105.905400;146.374533;289.408000;91.537800;143.092280;
2911;0.895257;283.208000;76.990000;142.147730;269.788000;69.792800;143.840952;254.936000;75.512600;148.142412;250.226000;90.377200;151.804744;256.356000;103.846600;152.678904;269.790000;110.974600;150.650200;284.700000;105.269600;146.282752;289.408000;90.979600;142.989406;
2912;0.946622;283.330000;77.523600;142.235288;269.796000;70.359000;144.001513;254.922000;76.145000;148.298271;250.108000;91.029000;151.908939;256.246000;104.614800;152.737985;269.798000;111.708200;150.657269;284.724000;105.939400;146.307707;289.540000;91.649200;143.038949;
2913;0.967292;283.314000;77.234600;142.153580;269.914000;70.066000;143.872078;255.060000;75.738800;148.164257;250.350000;90.603000;151.810750;256.496000;104.055200;152.659050;269.916000;111.152600;150.611055;284.826000;105.496600;146.237969;289.538000;91.203200;142.956962;
2914;0.994130;283.486000;77.898400;142.258498;270.046000;70.786600;144.051121;255.262000;76.509200;148.328722;250.468000;91.308400;151.901704;256.592000;104.795800;152.689098;270.048000;111.837200;150.589297;284.888000;106.129800;146.247794;289.682000;91.908400;143.007452;
2915;1.000414;283.620000;77.725400;142.158489;270.270000;70.675400;143.953787;255.630000;76.383000;148.238795;250.898000;91.038800;151.810480;256.912000;104.438400;152.614648;270.274000;111.416400;150.522019;284.974000;105.723600;146.186167;289.706000;91.675600;142.951450;
2916;1.028328;283.712000;78.568400;142.333809;270.384000;71.552600;144.181289;255.728000;77.195400;148.423769;250.984000;91.868800;151.921095;257.042000;105.243600;152.642069;270.386000;112.190000;150.504907;285.096000;106.562600;146.186933;289.846000;92.492400;143.018918;
2917;1.056296;284.040000;77.976600;142.063380;270.694000;70.848400;143.885610;256.070000;76.655000;148.232327;251.420000;91.289000;151.782195;257.332000;104.689000;152.559798;270.696000;111.742200;150.419239;285.374000;105.954800;146.051110;290.034000;91.921200;142.850091;
2918;1.032842;284.158000;78.754400;142.214375;270.876000;71.893200;144.147667;256.314000;77.430200;148.388112;251.478000;92.006800;151.878550;257.576000;105.337400;152.561548;270.878000;112.127000;150.379541;285.494000;106.605200;146.042912;290.334000;92.621000;142.840047;
2919;1.038818;284.466000;78.303800;141.986674;271.218000;71.338600;143.890147;256.654000;76.943600;148.210191;251.936000;91.520000;151.750599;257.950000;104.818000;152.468633;271.218000;111.713800;150.285954;285.832000;106.121800;145.893139;290.558000;92.133400;142.670353;
2920;0.997358;284.730000;78.980800;142.061025;271.468000;72.077800;144.041626;256.944000;77.666400;148.344327;252.210000;92.211000;151.819172;258.196000;105.514000;152.471264;271.470000;112.353000;150.233415;286.048000;106.774200;145.851168;290.788000;92.849600;142.687738;
2921;0.977404;284.824000;78.679800;141.943380;271.720000;71.762800;143.876448;257.248000;77.266600;148.191587;252.622000;91.753000;151.697530;258.598000;104.902600;152.365840;271.720000;111.750600;150.155214;286.244000;106.262800;145.746572;290.880000;92.372400;142.569398;
2922;0.857241;284.786000;79.654800;142.192185;271.816000;72.789400;144.146992;257.432000;78.186200;148.386548;252.894000;92.594800;151.785093;258.834000;105.599200;152.366665;271.816000;112.406400;150.136531;286.254000;107.013400;145.777197;290.798000;93.216400;142.722622;
2923;0.877408;285.084000;79.054800;141.935279;272.046000;72.141000;143.893926;257.600000;77.590600;148.208850;253.018000;92.057200;151.686995;258.990000;105.134000;152.310397;272.046000;111.983200;150.070648;286.552000;106.541000;145.644672;291.138000;92.653800;142.501447;
2924;0.864842;285.216000;79.698400;142.043626;272.158000;72.814200;144.056030;257.766000;78.306000;148.355015;253.158000;92.722000;151.763431;259.090000;105.813400;152.332353;272.158000;112.639600;150.051203;286.610000;107.154000;145.654388;291.220000;93.316400;142.566205;
2925;0.941821;285.222000;79.283800;141.931358;272.150000;72.422600;143.935107;257.754000;77.909800;148.250768;253.124000;92.325600;151.702469;259.056000;105.435600;152.309664;272.146000;112.234800;150.043749;286.600000;106.755400;145.632304;291.232000;92.915400;142.495158;
2926;0.861107;285.198000;79.888000;142.083340;272.194000;73.080600;144.109146;257.848000;78.488200;148.373044;253.184000;92.856800;151.768130;259.178000;105.894200;152.314908;272.194000;112.641800;150.035673;286.600000;107.241800;145.655192;291.268000;93.443200;142.556827;
2927;0.900674;285.282000;79.220000;141.872267;272.196000;72.285800;143.858759;257.754000;77.810800;148.204214;253.146000;92.274600;151.675904;259.092000;105.397600;152.289768;272.194000;112.270400;150.022831;286.698000;106.752400;145.585937;291.306000;92.860200;142.440594;
2928;0.918576;284.964000;79.763400;142.102815;271.896000;72.934600;144.108072;257.526000;78.415200;148.373724;252.866000;92.802400;151.775817;258.806000;105.911400;152.358355;271.894000;112.675200;150.097168;286.320000;107.205800;145.735042;290.986000;93.417400;142.638493;
2929;0.926219;285.148000;78.979800;141.830007;272.012000;72.121200;143.824750;257.602000;77.655800;148.160875;252.898000;92.083400;151.656959;258.854000;105.259600;152.306009;272.008000;112.053000;150.055876;286.480000;106.527000;145.637133;291.184000;92.679400;142.439681;
2930;0.960454;284.890000;79.530000;142.043421;271.782000;72.714400;144.041385;257.388000;78.195000;148.312728;252.692000;92.607600;151.748761;258.656000;105.757000;152.361374;271.782000;112.509400;150.114977;286.232000;107.038600;145.746632;290.936000;93.229600;142.610908;
2931;0.949536;284.868000;78.766600;141.845779;271.732000;71.720200;143.744155;257.102000;77.217800;148.094953;252.546000;91.869200;151.644987;258.582000;105.042800;152.321483;271.732000;112.027200;150.113878;286.424000;106.537600;145.646936;290.982000;92.472000;142.466484;
2932;0.966744;284.562000;79.305400;142.071802;271.334000;72.481000;144.052244;256.740000;77.889000;148.300408;251.908000;92.501800;151.796266;258.090000;105.770200;152.430759;271.334000;112.532800;150.210091;285.984000;107.130000;145.823069;290.822000;93.115400;142.616685;
2933;1.005243;284.572000;78.563800;141.866686;271.288000;71.650200;143.801281;256.578000;77.081800;148.105642;251.752000;91.810800;151.698578;257.992000;105.135800;152.397718;271.288000;111.983400;150.204509;286.060000;106.559000;145.757512;290.890000;92.412800;142.470338;
2934;0.949528;284.450000;79.055000;142.022234;271.208000;72.116200;143.947877;256.494000;77.531400;148.220769;251.724000;92.264000;151.762897;257.952000;105.547200;152.425244;271.206000;112.420000;150.228857;285.978000;107.010600;145.806553;290.754000;92.868200;142.585906;
2935;1.038960;284.374000;78.033800;141.767549;270.992000;70.920200;143.618873;256.054000;76.427800;147.979347;251.308000;91.383400;151.656757;257.598000;104.807600;152.417291;270.994000;111.857200;150.258589;285.990000;106.359000;145.754779;290.742000;91.974800;142.434365;
2936;0.924959;284.110000;78.925000;142.076350;270.676000;71.986000;144.006063;255.904000;77.535600;148.274698;250.990000;92.324200;151.827370;257.226000;105.798200;152.532132;270.676000;112.673200;150.348576;285.508000;107.128200;145.961641;290.416000;92.896000;142.699384;
2937;0.994005;284.274000;78.650600;141.937574;270.706000;71.622200;143.874401;255.786000;77.253600;148.205913;250.850000;92.187800;151.812499;257.120000;105.799200;152.542792;270.706000;112.763600;150.341026;285.678000;107.139000;145.900583;290.614000;92.786000;142.598072;
2938;0.943141;284.142000;79.695200;142.235759;270.714000;72.758200;144.198869;255.888000;78.243600;148.432283;250.970000;93.092200;151.930336;257.270000;106.555200;152.566041;270.714000;113.432000;150.349312;285.600000;107.948000;145.967860;290.512000;93.677400;142.767442;
2939;0.923135;284.348000;78.871400;141.947938;270.778000;71.730400;143.865553;255.778000;77.392400;148.223518;250.938000;92.409200;151.828244;257.190000;106.019600;152.544948;270.776000;113.095200;150.331430;285.834000;107.438600;145.860628;290.668000;92.992000;142.596807;
2940;0.916514;284.558000;79.750800;142.094797;271.038000;72.696800;144.086044;256.056000;78.236800;148.396444;251.174000;93.238400;151.929079;257.502000;106.796200;152.551888;271.038000;113.787000;150.285867;286.078000;108.249800;145.823062;290.960000;93.841600;142.614898;
2941;0.933596;284.834000;79.045600;141.812743;271.184000;71.941800;143.814116;256.114000;77.571600;148.212483;251.178000;92.661800;151.840304;257.520000;106.349200;152.524229;271.186000;113.387600;150.249082;286.314000;107.762400;145.717594;291.250000;93.272000;142.411297;
2942;0.919099;284.858000;79.657200;141.953400;271.228000;72.626200;144.000306;256.198000;78.204400;148.356002;251.184000;93.252800;151.927173;257.580000;106.923400;152.553240;271.228000;113.887800;150.251298;286.316000;108.313200;145.748348;291.330000;93.853600;142.467808;
2943;0.936466;285.202000;79.086800;141.680605;271.424000;71.971400;143.745147;256.324000;77.712400;148.206563;251.292000;92.830000;151.851270;257.628000;106.650200;152.532258;271.424000;113.698400;150.206375;286.580000;107.962800;145.640158;291.610000;93.404200;142.285554;
2944;0.898449;285.320000;79.876400;141.836618;271.584000;72.855000;143.965580;256.482000;78.458600;148.371080;251.380000;93.578600;151.954994;257.832000;107.353200;152.548915;271.584000;114.311000;150.182413;286.738000;108.713200;145.627478;291.842000;94.156200;142.310156;
2945;0.867770;285.428000;79.332600;141.652577;271.676000;72.160600;143.725558;256.510000;77.863200;148.210065;251.584000;93.050000;151.854017;257.908000;106.840000;152.509394;271.676000;113.945800;150.157940;286.902000;108.246200;145.546213;291.830000;93.677400;142.236556;
2946;0.902154;285.582000;79.984000;141.755086;271.818000;72.913000;143.905754;256.626000;78.503000;148.348014;251.550000;93.712200;151.950868;258.038000;107.513400;152.527612;271.818000;114.522000;150.130091;287.066000;108.934800;145.520519;292.142000;94.278200;142.199750;
2947;0.875354;285.738000;79.320800;141.523775;271.836000;72.154800;143.664860;256.592000;77.922000;148.199635;251.572000;93.182600;151.868967;257.916000;107.126000;152.524532;271.836000;114.221000;150.124783;287.140000;108.458800;145.470969;292.162000;93.774200;142.110225;
2948;0.930847;285.930000;80.016600;141.624626;272.144000;72.825600;143.779733;256.882000;78.483800;148.293956;251.936000;93.765800;151.913816;258.346000;107.585600;152.487893;272.144000;114.714800;150.056688;287.460000;109.059800;145.386315;292.410000;94.359000;142.096118;
2949;0.887308;286.230000;79.421600;141.359157;272.352000;72.170000;143.520846;257.100000;77.987800;148.130750;252.202000;93.259600;151.808588;258.458000;107.177000;152.448790;272.352000;114.359200;150.004617;287.664000;108.545000;145.288453;292.562000;93.872000;141.956805;
2950;0.958184;286.284000;79.908000;141.453037;272.390000;72.595200;143.627476;257.028000;78.381800;148.231376;252.122000;93.763400;151.886047;258.484000;107.696600;152.471961;272.392000;114.943600;149.999066;287.806000;109.161200;145.264635;292.724000;94.384000;141.963047;
2951;0.920235;286.438000;79.300400;141.232540;272.412000;72.008600;143.433394;257.006000;77.864800;148.094617;252.032000;93.288600;151.820907;258.370000;107.354000;152.467522;272.412000;114.575600;149.989804;287.874000;108.728800;145.216024;292.858000;93.905000;141.829003;
2952;0.863810;286.592000;79.924600;141.330894;272.602000;72.628200;143.565088;257.270000;78.518800;148.217700;252.296000;93.874000;151.877327;258.602000;107.895800;152.464440;272.602000;115.129400;149.950441;287.990000;109.241000;145.199819;292.968000;94.457600;141.866205;
2953;0.936816;286.722000;79.488000;141.167975;272.730000;72.095400;143.364801;257.264000;77.955600;148.071595;252.382000;93.439400;151.804968;258.722000;107.469800;152.427601;272.732000;114.792800;149.922019;288.252000;108.938800;145.095265;293.146000;94.037400;141.729828;
2954;0.908174;286.908000;79.960000;141.210786;272.818000;72.686000;143.508807;257.458000;78.625600;148.203865;252.430000;94.008400;151.877328;258.722000;108.130400;152.460669;272.820000;115.344000;149.902905;288.232000;109.405600;145.121124;293.268000;94.627600;141.763165;
2955;0.929454;286.860000;79.698000;141.149896;272.818000;72.420200;143.416091;257.424000;78.286800;148.112934;252.404000;93.701200;151.829372;258.760000;107.778800;152.433687;272.818000;114.991800;149.899905;288.266000;109.128800;145.092579;293.294000;94.291800;141.694165;
2956;0.998770;286.796000;80.342200;141.326290;272.806000;73.028600;143.590504;257.448000;78.910800;148.256922;252.498000;94.291000;151.898644;258.806000;108.314600;152.451942;272.806000;115.564800;149.904211;288.218000;109.686600;145.132000;293.176000;94.899800;141.826428;
2957;0.891931;286.712000;79.687800;141.175763;272.632000;72.413200;143.434110;257.186000;78.256000;148.115353;252.144000;93.722600;151.843560;258.540000;107.836000;152.458593;272.632000;115.046000;149.937733;288.136000;109.203200;145.131798;293.184000;94.326600;141.725844;
2958;0.877595;286.308000;79.884600;141.356343;272.282000;72.759000;143.612303;256.934000;78.495800;148.198765;251.800000;93.865800;151.890910;258.250000;107.925600;152.499145;272.284000;114.987200;150.016164;287.692000;109.251400;145.285256;292.830000;94.476200;141.879934;
2959;0.877595;286.308000;79.884600;141.345168;272.282000;72.759000;143.599723;256.934000;78.495800;148.187842;251.800000;93.865800;151.883521;258.250000;107.925600;152.494749;272.284000;114.987200;150.013193;287.692000;109.251400;145.280895;292.830000;94.476200;141.872106;
2960;0.877595;286.308000;79.884600;141.337101;272.282000;72.759000;143.590077;256.934000;78.495800;148.179708;251.800000;93.865800;151.878912;258.250000;107.925600;152.493237;272.284000;114.987200;150.013276;287.692000;109.251400;145.279743;292.830000;94.476200;141.867502;
2961;0.877595;286.308000;79.884600;141.326905;272.282000;72.759000;143.578467;256.934000;78.495800;148.169350;251.800000;93.865800;151.871581;258.250000;107.925600;152.488600;272.284000;114.987200;150.010057;287.692000;109.251400;145.275510;292.830000;94.476200;141.860314;
2962;0.877595;286.308000;79.884600;141.316203;272.282000;72.759000;143.566171;256.934000;78.495800;148.157784;251.800000;93.865800;151.862561;258.250000;107.925600;152.482097;272.284000;114.987200;150.005122;287.692000;109.251400;145.270061;292.830000;94.476200;141.852412;
2963;0.865653;286.196000;79.258600;141.182184;272.140000;72.018400;143.363413;256.760000;77.868200;148.009779;251.736000;93.269200;151.771156;258.078000;107.362200;152.468053;272.144000;114.538600;150.028095;287.584000;108.690000;145.273091;292.612000;93.886600;141.838418;
2964;0.869581;286.284000;79.877200;141.300881;272.374000;72.617400;143.475814;256.948000;78.295000;148.082249;252.014000;93.742600;151.804667;258.458000;107.689400;152.425423;272.376000;114.884200;149.970971;287.862000;109.208000;145.194907;292.804000;94.365800;141.828533;
