FRAME;RADIUS;X;Y;Z;
3825;155.509367;235.878316;119.673198;0.0;
3826;155.495924;235.895963;119.656123;0.0;
3827;155.499805;235.898142;119.655337;0.0;
3828;155.501326;235.907425;119.641729;0.0;
3829;155.495689;235.910190;119.643317;0.0;
3830;155.484369;235.920154;119.623148;0.0;
3831;155.480627;235.918891;119.628435;0.0;
3832;155.475676;235.923351;119.610756;0.0;
3833;155.494676;235.923765;119.597798;0.0;
3834;155.514333;235.925290;119.578374;0.0;
3835;155.531022;235.927925;119.568893;0.0;
3836;155.546351;235.929883;119.548458;0.0;
3837;155.560470;235.931876;119.537752;0.0;
3838;155.581208;235.931389;119.520131;0.0;
3839;155.597940;235.933264;119.512384;0.0;
3840;155.609226;235.933862;119.492649;0.0;
3841;155.622705;235.936925;119.487898;0.0;
3842;155.638133;235.937086;119.469546;0.0;
3843;155.652535;235.939609;119.464379;0.0;
3844;155.669723;235.939870;119.451795;0.0;
3845;155.681391;235.941886;119.446252;0.0;
3846;155.681391;235.941886;119.446252;0.0;
3847;155.681391;235.941886;119.446252;0.0;
3848;155.681391;235.941886;119.446252;0.0;
3849;155.681391;235.941886;119.446252;0.0;
3850;155.681391;235.941886;119.446252;0.0;
3851;155.681391;235.941886;119.446252;0.0;
3852;155.681391;235.941886;119.446252;0.0;
3853;155.681391;235.941886;119.446252;0.0;
3854;155.681391;235.941886;119.446252;0.0;
3855;155.681391;235.941886;119.446252;0.0;
3856;155.681391;235.941886;119.446252;0.0;
3857;155.681391;235.941886;119.446252;0.0;
3858;155.681391;235.941886;119.446252;0.0;
3859;155.681391;235.941886;119.446252;0.0;
3860;155.681391;235.941886;119.446252;0.0;
3861;155.681391;235.941886;119.446252;0.0;
3862;155.681391;235.941886;119.446252;0.0;
3863;155.681391;235.941886;119.446252;0.0;
3864;155.681391;235.941886;119.446252;0.0;
3865;155.681391;235.941886;119.446252;0.0;
3866;155.681391;235.941886;119.446252;0.0;
3867;155.681391;235.941886;119.446252;0.0;
3868;155.681391;235.941886;119.446252;0.0;
3869;155.681391;235.941886;119.446252;0.0;
3870;155.681391;235.941886;119.446252;0.0;
3871;155.681391;235.941886;119.446252;0.0;
3872;155.681391;235.941886;119.446252;0.0;
3873;155.681391;235.941886;119.446252;0.0;
3874;155.681391;235.941886;119.446252;0.0;
3875;155.681391;235.941886;119.446252;0.0;
3876;155.681391;235.941886;119.446252;0.0;
3877;155.681391;235.941886;119.446252;0.0;
3878;155.681391;235.941886;119.446252;0.0;
3879;155.707320;235.957241;119.441500;0.0;
3880;155.744497;235.972302;119.411958;0.0;
3881;155.781762;235.978048;119.383971;0.0;
3882;155.815650;235.996542;119.357065;0.0;
3883;155.838421;236.008278;119.328878;0.0;
3884;155.868601;236.019566;119.296986;0.0;
3885;155.898315;236.027537;119.270224;0.0;
3886;155.926281;236.038229;119.235510;0.0;
3887;155.952224;236.042602;119.201147;0.0;
3888;155.977507;236.048048;119.161911;0.0;
3889;156.000692;236.052121;119.126488;0.0;
3890;156.034813;236.054765;119.084314;0.0;
3891;156.081911;236.046340;119.063598;0.0;
3892;156.112955;236.037536;119.039518;0.0;
3893;156.146450;236.033370;119.029228;0.0;
3894;156.177035;236.035078;118.984157;0.0;
3895;156.216015;236.037221;118.963407;0.0;
3896;156.246653;236.045529;118.923118;0.0;
3897;156.281576;236.055724;118.901733;0.0;
3898;156.318771;236.064807;118.861444;0.0;
3899;156.352378;236.075964;118.841871;0.0;
3900;156.393807;236.086072;118.803058;0.0;
3901;156.438061;236.090687;118.777501;0.0;
3902;156.481812;236.095597;118.730233;0.0;
3903;156.527372;236.112843;118.701954;0.0;
3904;156.572626;236.121579;118.652934;0.0;
3905;156.621284;236.130011;118.623127;0.0;
3906;156.672952;236.131549;118.575807;0.0;
3907;156.720658;236.137130;118.549709;0.0;
3908;156.766719;236.138756;118.518383;0.0;
3909;156.797327;236.136958;118.506244;0.0;
3910;156.814965;236.147089;118.477819;0.0;
3911;156.833996;236.155095;118.475046;0.0;
3912;156.846194;236.163225;118.446716;0.0;
3913;156.863605;236.169924;118.441651;0.0;
3914;156.883380;236.167305;118.414797;0.0;
3915;156.901353;236.166527;118.410857;0.0;
3916;156.915548;236.176152;118.392004;0.0;
3917;156.931474;236.173370;118.385154;0.0;
3918;156.946427;236.176778;118.365666;0.0;
3919;156.949139;236.182258;118.370182;0.0;
3920;156.970074;236.179133;118.355802;0.0;
3921;156.982565;236.174547;118.356995;0.0;
3922;157.006741;236.176677;118.346350;0.0;
3923;157.019665;236.174746;118.349303;0.0;
3924;157.037928;236.177180;118.348865;0.0;
3925;157.059873;236.180058;118.352033;0.0;
3926;157.081132;236.183871;118.347337;0.0;
3927;157.103627;236.183575;118.349415;0.0;
3928;157.125555;236.189544;118.338126;0.0;
3929;157.143036;236.190561;118.338967;0.0;
3930;157.161494;236.193379;118.317342;0.0;
3931;157.179986;236.196929;118.314929;0.0;
3932;157.195314;236.209778;118.298841;0.0;
3933;157.214544;236.216049;118.294454;0.0;
3934;157.236593;236.218811;118.277276;0.0;
3935;157.249930;236.223260;118.276014;0.0;
3936;157.265773;236.226438;118.264604;0.0;
3937;157.291672;236.226681;118.270786;0.0;
3938;157.319711;236.226772;118.253049;0.0;
3939;157.339600;236.229642;118.243674;0.0;
3940;157.354675;236.226476;118.220366;0.0;
3941;157.377425;236.224407;118.224178;0.0;
3942;157.397101;236.219338;118.210640;0.0;
3943;157.413391;236.226237;118.222624;0.0;
3944;157.430871;236.225802;118.203008;0.0;
3945;157.444286;236.228131;118.192963;0.0;
3946;157.467697;236.226443;118.175098;0.0;
3947;157.471695;236.227596;118.183857;0.0;
3948;157.475547;236.228707;118.192297;0.0;
3949;157.477667;236.225570;118.200802;0.0;
3950;157.478651;236.218907;118.198495;0.0;
3951;157.479601;236.212474;118.196268;0.0;
3952;157.478604;236.207951;118.201851;0.0;
3953;157.475516;236.208296;118.209622;0.0;
3954;157.472529;236.208630;118.217138;0.0;
3955;157.473462;236.205271;118.215531;0.0;
3956;157.449533;236.224374;118.197062;0.0;
3957;157.426352;236.242880;118.179169;0.0;
3958;157.400294;236.260197;118.171508;0.0;
3959;157.387485;236.269370;118.164451;0.0;
3960;157.375058;236.278269;118.157605;0.0;
3961;157.358878;236.297001;118.145240;0.0;
3962;157.345496;236.305836;118.127219;0.0;
3963;157.332496;236.314419;118.109712;0.0;
3964;157.313516;236.331037;118.102440;0.0;
3965;157.300192;236.341474;118.092735;0.0;
3966;157.287234;236.351624;118.083295;0.0;
3967;157.277320;236.362251;118.069493;0.0;
3968;157.269280;236.370651;118.055999;0.0;
3969;157.261452;236.378831;118.042859;0.0;
3970;157.251827;236.388045;118.036147;0.0;
3971;157.242234;236.400115;118.025180;0.0;
3972;157.231459;236.407916;118.018205;0.0;
3973;157.225154;236.413193;118.001617;0.0;
3974;157.220011;236.419979;117.995712;0.0;
3975;157.215796;236.429252;117.983653;0.0;
3976;157.212864;236.433939;117.978913;0.0;
3977;157.208720;236.438758;117.966415;0.0;
3978;157.205592;236.445604;117.960324;0.0;
3979;157.203307;236.451930;117.948555;0.0;
3980;157.201642;236.456468;117.942035;0.0;
3981;157.198222;236.459043;117.927913;0.0;
3982;157.197708;236.466503;117.922805;0.0;
3983;157.193081;236.472650;117.913199;0.0;
3984;157.194378;236.475762;117.908440;0.0;
3985;157.193727;236.480906;117.897943;0.0;
3986;157.194958;236.483484;117.892349;0.0;
3987;157.190477;236.488377;117.881376;0.0;
3988;157.191039;236.493840;117.878335;0.0;
3989;157.189831;236.496721;117.867319;0.0;
3990;157.190107;236.501123;117.864753;0.0;
3991;157.190852;236.505681;117.854968;0.0;
3992;157.190429;236.509709;117.849559;0.0;
3993;157.188981;236.514596;117.838011;0.0;
3994;157.189342;236.521382;117.835143;0.0;
3995;157.195500;236.527421;117.820953;0.0;
3996;157.199144;236.536939;117.809186;0.0;
3997;157.205025;236.542593;117.799766;0.0;
3998;157.205408;236.550638;117.787711;0.0;
3999;157.201091;236.559708;117.775547;0.0;
4000;157.203716;236.564754;117.765600;0.0;
4001;157.200392;236.571643;117.751820;0.0;
4002;157.198088;236.578897;117.741846;0.0;
4003;157.192620;236.591108;117.734313;0.0;
4004;157.186897;236.597633;117.725502;0.0;
4005;157.185806;236.603303;117.715438;0.0;
4006;157.176732;236.614745;117.706896;0.0;
4007;157.170130;236.617840;117.692300;0.0;
4008;157.165448;236.627385;117.680943;0.0;
4009;157.157041;236.635172;117.670798;0.0;
4010;157.148812;236.645643;117.661094;0.0;
4011;157.138618;236.651767;117.648395;0.0;
4012;157.131366;236.662624;117.640565;0.0;
4013;157.126160;236.668900;117.632434;0.0;
4014;157.113218;236.677354;117.621622;0.0;
4015;157.100276;236.685985;117.611490;0.0;
4016;157.089333;236.696567;117.601953;0.0;
4017;157.074667;236.703857;117.594385;0.0;
4018;157.062576;236.712497;117.583654;0.0;
4019;157.054615;236.719965;117.574572;0.0;
4020;157.052395;236.726169;117.563103;0.0;
4021;157.041535;236.733540;117.548754;0.0;
4022;157.031623;236.745369;117.536132;0.0;
4023;157.024938;236.749892;117.519707;0.0;
4024;157.014031;236.760919;117.504065;0.0;
4025;157.006342;236.764933;117.480752;0.0;
4026;156.998726;236.768127;117.462512;0.0;
4027;156.989541;236.773084;117.438356;0.0;
4028;156.981150;236.775710;117.419246;0.0;
4029;156.965178;236.782826;117.398798;0.0;
4030;156.953769;236.794444;117.382364;0.0;
4031;156.947907;236.802635;117.369701;0.0;
4032;156.940493;236.809048;117.354618;0.0;
4033;156.930295;236.816581;117.337589;0.0;
4034;156.921003;236.818707;117.322160;0.0;
4035;156.915282;236.822968;117.305356;0.0;
4036;156.909227;236.827565;117.288296;0.0;
4037;156.903171;236.832162;117.271236;0.0;
4038;156.892303;236.838642;117.251531;0.0;
4039;156.882706;236.848024;117.238129;0.0;
4040;156.870562;236.856406;117.225182;0.0;
4041;156.864644;236.865535;117.208874;0.0;
4042;156.857464;236.875648;117.191670;0.0;
4043;156.849460;236.884727;117.172767;0.0;
4044;156.844186;236.889052;117.152364;0.0;
4045;156.839586;236.894117;117.136660;0.0;
4046;156.831911;236.902842;117.125307;0.0;
4047;156.825359;236.908657;117.109828;0.0;
4048;156.817273;236.914477;117.093390;0.0;
4049;156.810940;236.919572;117.073460;0.0;
4050;156.804253;236.927950;117.059508;0.0;
4051;156.798170;236.937178;117.045930;0.0;
4052;156.789934;236.952237;117.038533;0.0;
4053;156.782766;236.963672;117.020842;0.0;
4054;156.776514;236.975852;117.006944;0.0;
4055;156.770218;236.984347;116.986077;0.0;
4056;156.764152;236.996346;116.975869;0.0;
4057;156.774940;236.988819;116.970643;0.0;
4058;156.785501;236.985017;116.973324;0.0;
4059;156.798948;236.979075;116.962323;0.0;
4060;156.802363;236.982609;116.958683;0.0;
4061;156.808584;236.982443;116.946416;0.0;
4062;156.815180;236.976073;116.944735;0.0;
4063;156.822740;236.975988;116.941158;0.0;
4064;156.828236;236.978438;116.946672;0.0;
4065;156.840930;236.970443;116.935878;0.0;
4066;156.845090;236.972324;116.935969;0.0;
4067;156.851163;236.971593;116.925657;0.0;
4068;156.855124;236.970816;116.926742;0.0;
4069;156.857719;236.971218;116.922080;0.0;
4070;156.861920;236.970691;116.921819;0.0;
4071;156.867982;236.969426;116.912935;0.0;
4072;156.872415;236.965975;116.912863;0.0;
4073;156.875449;236.965232;116.901348;0.0;
4074;156.882043;236.966549;116.904317;0.0;
4075;156.883462;236.962824;116.889905;0.0;
4076;156.885654;236.961465;116.889820;0.0;
4077;156.885195;236.962083;116.880143;0.0;
4078;156.886328;236.962489;116.877517;0.0;
4079;156.889607;236.959571;116.866552;0.0;
4080;156.889548;236.957783;116.864146;0.0;
4081;156.892639;236.956228;116.855578;0.0;
4082;156.895559;236.956749;116.856763;0.0;
4083;156.895287;236.953064;116.845279;0.0;
4084;156.899202;236.952245;116.843739;0.0;
4085;156.897769;236.952290;116.833580;0.0;
4086;156.896425;236.951743;116.833134;0.0;
4087;156.893293;236.953101;116.823417;0.0;
4088;156.891957;236.955248;116.823822;0.0;
4089;156.894679;236.950688;116.811533;0.0;
4090;156.893347;236.952105;116.810573;0.0;
4091;156.893700;236.949499;116.794666;0.0;
4092;156.889957;236.951289;116.792135;0.0;
4093;156.889191;236.947308;116.778228;0.0;
4094;156.888026;236.946190;116.776223;0.0;
4095;156.885473;236.940741;116.762145;0.0;
4096;156.885497;236.943275;116.762825;0.0;
4097;156.883384;236.943346;116.751811;0.0;
4098;156.885221;236.944310;116.750464;0.0;
4099;156.887968;236.937014;116.739296;0.0;
4100;156.889853;236.933018;116.738508;0.0;
4101;156.889916;236.931102;116.727754;0.0;
4102;156.890410;236.928484;116.729723;0.0;
4103;156.893159;236.927585;116.721704;0.0;
4104;156.899822;236.921922;116.722884;0.0;
4105;156.900798;236.920194;116.714717;0.0;
4106;156.897122;236.922559;116.720416;0.0;
4107;156.899666;236.918646;116.713708;0.0;
4108;156.900223;236.921794;116.720776;0.0;
4109;156.903757;236.916311;116.714528;0.0;
4110;156.908849;236.915999;116.720997;0.0;
4111;156.912869;236.910488;116.714343;0.0;
4112;156.919541;236.911480;116.722826;0.0;
4113;156.923268;236.907927;116.720605;0.0;
4114;156.925891;236.909256;116.724862;0.0;
4115;156.926828;236.906809;116.716235;0.0;
4116;156.928939;236.907795;116.717884;0.0;
4117;156.931137;236.907547;116.711424;0.0;
4118;156.936987;236.907450;116.711275;0.0;
4119;156.942049;236.903914;116.703639;0.0;
4120;156.945621;236.902120;116.704612;0.0;
4121;156.943481;236.904175;116.696733;0.0;
4122;156.944958;236.906292;116.701022;0.0;
4123;156.945327;236.904883;116.693715;0.0;
4124;156.941327;236.908722;116.695629;0.0;
4125;156.940919;236.908501;116.690719;0.0;
4126;156.939428;236.913779;116.697346;0.0;
4127;156.940793;236.915811;116.694404;0.0;
4128;156.941225;236.918627;116.703473;0.0;
4129;156.941515;236.920894;116.699783;0.0;
4130;156.945985;236.925361;116.707752;0.0;
4131;156.951374;236.924144;116.708897;0.0;
4132;156.953882;236.926758;116.713487;0.0;
4133;156.956889;236.931006;116.716677;0.0;
4134;156.962935;236.930515;116.722416;0.0;
4135;156.963572;236.934369;116.720425;0.0;
4136;156.964284;236.939714;116.730025;0.0;
4137;156.968568;236.941439;116.728160;0.0;
4138;156.972325;236.944979;116.732399;0.0;
4139;156.974948;236.946619;116.730759;0.0;
4140;156.973902;236.948770;116.737755;0.0;
4141;156.976545;236.949662;116.736868;0.0;
4142;156.977550;236.952531;116.748243;0.0;
4143;156.982145;236.949751;116.745639;0.0;
4144;156.985915;236.950669;116.750635;0.0;
4145;156.980142;236.953606;116.747603;0.0;
4146;156.979816;236.956736;116.753680;0.0;
4147;156.983526;236.954820;116.748720;0.0;
4148;156.982450;236.958627;116.754451;0.0;
4149;156.986392;236.954732;116.748337;0.0;
4150;156.983170;236.959936;116.752833;0.0;
4151;156.979962;236.961574;116.744287;0.0;
4152;156.976261;236.967465;116.748684;0.0;
4153;156.977884;236.963898;116.739107;0.0;
4154;156.982582;236.964396;116.742256;0.0;
4155;156.987482;236.959314;116.733291;0.0;
4156;156.992707;236.957837;116.736012;0.0;
4157;156.996640;236.954644;116.730480;0.0;
4158;156.998909;236.959864;116.733642;0.0;
4159;157.000837;236.957473;116.725466;0.0;
4160;157.002996;236.960318;116.727065;0.0;
4161;157.005325;236.959207;116.717627;0.0;
4162;157.007771;236.961471;116.721781;0.0;
4163;157.009918;236.960043;116.712793;0.0;
4164;157.007003;236.964331;116.716339;0.0;
4165;157.005077;236.965024;116.704369;0.0;
4166;157.005924;236.966945;116.705441;0.0;
4167;157.007945;236.964517;116.694188;0.0;
4168;157.008154;236.968037;116.698684;0.0;
4169;157.008501;236.971052;116.695165;0.0;
4170;157.009018;236.974331;116.697440;0.0;
4171;157.006010;236.974990;116.689106;0.0;
4172;157.004770;236.976143;116.689953;0.0;
4173;157.008490;236.974123;116.680669;0.0;
4174;157.015349;236.975655;116.684511;0.0;
4175;157.012322;236.976804;116.677623;0.0;
4176;157.012809;236.982987;116.685002;0.0;
4177;157.015325;236.980957;116.677502;0.0;
4178;157.019208;236.984875;116.680502;0.0;
4179;157.022441;236.989028;116.679921;0.0;
4180;157.021528;236.991448;116.684881;0.0;
4181;157.020366;236.995782;116.681984;0.0;
4182;157.014212;237.001050;116.685020;0.0;
4183;157.015652;237.000270;116.679799;0.0;
4184;157.015970;237.005124;116.685809;0.0;
4185;157.015900;237.005291;116.678812;0.0;
4186;157.013310;237.011605;116.684119;0.0;
4187;157.010052;237.014114;116.679110;0.0;
4188;157.013424;237.014825;116.682250;0.0;
4189;157.012927;237.016174;116.676146;0.0;
4190;157.011130;237.023638;116.681421;0.0;
4191;157.010701;237.026675;116.674947;0.0;
4192;157.006400;237.032161;116.683106;0.0;
4193;157.006067;237.032785;116.679344;0.0;
4194;157.002513;237.041721;116.689980;0.0;
4195;157.003026;237.043039;116.689372;0.0;
4196;157.003549;237.048129;116.695364;0.0;
4197;157.000850;237.048701;116.691111;0.0;
4198;157.002252;237.052575;116.697670;0.0;
4199;157.001434;237.051136;116.691751;0.0;
4200;157.000004;237.058632;116.699806;0.0;
4201;157.001989;237.059707;116.695913;0.0;
4202;157.004622;237.062868;116.702243;0.0;
4203;157.007329;237.064628;116.700004;0.0;
4204;157.007516;237.065623;116.704576;0.0;
4205;157.007416;237.063087;116.697877;0.0;
4206;157.007832;237.065608;116.705585;0.0;
4207;157.011999;237.063056;116.697305;0.0;
4208;157.015275;237.063497;116.699492;0.0;
4209;157.017077;237.062994;116.696130;0.0;
4210;157.015716;237.066740;116.698739;0.0;
4211;157.013836;237.067148;116.693339;0.0;
4212;157.014921;237.070570;116.696452;0.0;
4213;157.013462;237.070309;116.691632;0.0;
4214;157.011973;237.070043;116.686710;0.0;
4215;157.010451;237.069770;116.681682;0.0;
4216;157.013420;237.072608;116.686733;0.0;
4217;157.013581;237.074506;116.685075;0.0;
4218;157.014378;237.075196;116.687151;0.0;
4219;157.016085;237.074160;116.682470;0.0;
4220;157.018736;237.077049;116.686275;0.0;
4221;157.017924;237.079389;116.683986;0.0;
4222;157.019883;237.079801;116.688014;0.0;
4223;157.020138;237.080948;116.684959;0.0;
4224;157.024371;237.083812;116.689928;0.0;
4225;157.026343;237.084627;116.689563;0.0;
4226;157.032579;237.085092;116.693151;0.0;
4227;157.035811;237.081812;116.689137;0.0;
4228;157.035426;237.083582;116.690699;0.0;
4229;157.038231;237.082141;116.684508;0.0;
4230;157.040264;237.084392;116.688145;0.0;
4231;157.042618;237.082322;116.684307;0.0;
4232;157.039931;237.082212;116.679416;0.0;
4233;157.037171;237.082100;116.674394;0.0;
4234;157.034337;237.081984;116.669237;0.0;
4235;157.031425;237.081866;116.663938;0.0;
4236;157.034750;237.083233;116.667093;0.0;
4237;157.032389;237.083514;116.658924;0.0;
4238;157.030808;237.086351;116.661019;0.0;
4239;157.029952;237.086612;116.654239;0.0;
4240;157.030757;237.089701;116.655991;0.0;
4241;157.034133;237.087770;116.646095;0.0;
4242;157.035860;237.089238;116.647268;0.0;
4243;157.037622;237.089201;116.637129;0.0;
4244;157.034248;237.096814;116.639733;0.0;
4245;157.033409;237.100400;116.632959;0.0;
4246;157.044058;237.101269;116.634084;0.0;
4247;157.044491;237.104434;116.626174;0.0;
4248;157.043323;237.110038;116.629255;0.0;
4249;157.045184;237.112591;116.620541;0.0;
4250;157.041394;237.123443;116.624855;0.0;
4251;157.047059;237.119840;116.616708;0.0;
4252;157.055135;237.120825;116.620644;0.0;
4253;157.064397;237.116244;116.611164;0.0;
4254;157.068074;237.118277;116.615910;0.0;
4255;157.066126;237.117663;116.607589;0.0;
4256;157.064384;237.120971;116.612370;0.0;
4257;157.062016;237.124571;116.607998;0.0;
4258;157.056959;237.129266;116.609602;0.0;
4259;157.052310;237.128316;116.604828;0.0;
4260;157.048663;237.135504;116.607078;0.0;
4261;157.043130;237.137203;116.604428;0.0;
4262;157.041133;237.137788;116.609200;0.0;
4263;157.032485;237.139129;116.603042;0.0;
4264;157.029633;237.147642;116.611309;0.0;
4265;157.032540;237.143377;116.604628;0.0;
4266;157.038170;237.141455;116.613077;0.0;
4267;157.030505;237.147810;116.613115;0.0;
4268;157.031804;237.150825;116.621539;0.0;
4269;157.032908;237.145356;116.616547;0.0;
4270;157.034072;237.139600;116.611291;0.0;
4271;157.035298;237.133532;116.605752;0.0;
4272;157.041981;237.137086;116.617322;0.0;
4273;157.042968;237.138804;116.614550;0.0;
4274;157.034618;237.149446;116.625694;0.0;
4275;157.023836;237.151064;116.623463;0.0;
4276;157.021854;237.153311;116.633719;0.0;
4277;157.022522;237.151445;116.627934;0.0;
4278;-1;-1;-1;-1;
4279;157.001038;237.157941;116.631358;0.0;
4280;156.990156;237.152898;116.632295;0.0;
4281;156.983058;237.159657;116.624521;0.0;
4282;156.986801;237.156308;116.632670;0.0;
4283;156.996309;237.153688;116.625072;0.0;
4284;156.981945;237.174392;116.638966;0.0;
4285;156.974331;237.171489;116.626728;0.0;
4286;156.965448;237.181384;116.646302;0.0;
4287;156.968336;237.171062;116.629933;0.0;
4288;156.983273;237.172258;116.641843;0.0;
4289;-1;-1;-1;-1;
4290;-1;-1;-1;-1;
4291;-1;-1;-1;-1;
4292;-1;-1;-1;-1;
4293;-1;-1;-1;-1;
4294;-1;-1;-1;-1;
4295;-1;-1;-1;-1;
4296;-1;-1;-1;-1;
4297;-1;-1;-1;-1;
4298;-1;-1;-1;-1;
4299;-1;-1;-1;-1;
4300;-1;-1;-1;-1;
4301;-1;-1;-1;-1;
4302;-1;-1;-1;-1;
4303;-1;-1;-1;-1;
4304;-1;-1;-1;-1;
4305;-1;-1;-1;-1;
4306;-1;-1;-1;-1;
4307;-1;-1;-1;-1;
4308;-1;-1;-1;-1;
4309;-1;-1;-1;-1;
4310;-1;-1;-1;-1;
4311;-1;-1;-1;-1;
4312;-1;-1;-1;-1;
4313;-1;-1;-1;-1;
4314;-1;-1;-1;-1;
4315;-1;-1;-1;-1;
4316;-1;-1;-1;-1;
4317;-1;-1;-1;-1;
4318;-1;-1;-1;-1;
4319;-1;-1;-1;-1;
4320;-1;-1;-1;-1;
4321;-1;-1;-1;-1;
4322;-1;-1;-1;-1;
4323;-1;-1;-1;-1;
4324;-1;-1;-1;-1;
4325;-1;-1;-1;-1;
4326;-1;-1;-1;-1;
4327;-1;-1;-1;-1;
4328;-1;-1;-1;-1;
4329;-1;-1;-1;-1;
4330;-1;-1;-1;-1;
4331;-1;-1;-1;-1;
4332;-1;-1;-1;-1;
4333;-1;-1;-1;-1;
4334;-1;-1;-1;-1;
4335;-1;-1;-1;-1;
4336;-1;-1;-1;-1;
4337;-1;-1;-1;-1;
4338;-1;-1;-1;-1;
4339;-1;-1;-1;-1;
4340;-1;-1;-1;-1;
4341;-1;-1;-1;-1;
4342;-1;-1;-1;-1;
4343;-1;-1;-1;-1;
4344;-1;-1;-1;-1;
4345;-1;-1;-1;-1;
4346;-1;-1;-1;-1;
4347;-1;-1;-1;-1;
4348;-1;-1;-1;-1;
4349;-1;-1;-1;-1;
4350;-1;-1;-1;-1;
4351;-1;-1;-1;-1;
4352;-1;-1;-1;-1;
4353;-1;-1;-1;-1;
4354;-1;-1;-1;-1;
4355;-1;-1;-1;-1;
4356;-1;-1;-1;-1;
4357;-1;-1;-1;-1;
4358;-1;-1;-1;-1;
4359;-1;-1;-1;-1;
4360;-1;-1;-1;-1;
4361;-1;-1;-1;-1;
4362;-1;-1;-1;-1;
4363;-1;-1;-1;-1;
4364;-1;-1;-1;-1;
4365;-1;-1;-1;-1;
4366;-1;-1;-1;-1;
4367;-1;-1;-1;-1;
4368;-1;-1;-1;-1;
4369;-1;-1;-1;-1;
4370;-1;-1;-1;-1;
4371;-1;-1;-1;-1;
4372;-1;-1;-1;-1;
4373;-1;-1;-1;-1;
4374;-1;-1;-1;-1;
4375;-1;-1;-1;-1;
4376;-1;-1;-1;-1;
4377;-1;-1;-1;-1;
4378;-1;-1;-1;-1;
4379;-1;-1;-1;-1;
4380;154.565107;238.102689;110.773471;0.0;
4381;154.565107;238.102689;110.773471;0.0;
4382;154.565107;238.102689;110.773471;0.0;
4383;154.565107;238.102689;110.773471;0.0;
4384;154.565107;238.102689;110.773471;0.0;
4385;154.565107;238.102689;110.773471;0.0;
4386;154.565107;238.102689;110.773471;0.0;
4387;154.565107;238.102689;110.773471;0.0;
4388;154.565107;238.102689;110.773471;0.0;
4389;154.565107;238.102689;110.773471;0.0;
4390;154.565107;238.102689;110.773471;0.0;
4391;154.565107;238.102689;110.773471;0.0;
4392;154.565107;238.102689;110.773471;0.0;
4393;154.565107;238.102689;110.773471;0.0;
4394;154.565107;238.102689;110.773471;0.0;
4395;154.565107;238.102689;110.773471;0.0;
4396;154.565107;238.102689;110.773471;0.0;
4397;154.565107;238.102689;110.773471;0.0;
4398;154.565107;238.102689;110.773471;0.0;
4399;154.565107;238.102689;110.773471;0.0;
4400;154.565107;238.102689;110.773471;0.0;
4401;154.565107;238.102689;110.773471;0.0;
4402;154.565107;238.102689;110.773471;0.0;
4403;154.565107;238.102689;110.773471;0.0;
4404;154.565107;238.102689;110.773471;0.0;
4405;154.565107;238.102689;110.773471;0.0;
4406;154.565107;238.102689;110.773471;0.0;
4407;154.565107;238.102689;110.773471;0.0;
4408;154.565107;238.102689;110.773471;0.0;
4409;154.565107;238.102689;110.773471;0.0;
4410;154.565107;238.102689;110.773471;0.0;
4411;154.565107;238.102689;110.773471;0.0;
4412;154.565107;238.102689;110.773471;0.0;
4413;154.565107;238.102689;110.773471;0.0;
4414;154.565107;238.102689;110.773471;0.0;
4415;154.565107;238.102689;110.773471;0.0;
4416;154.565107;238.102689;110.773471;0.0;
4417;154.565107;238.102689;110.773471;0.0;
4418;154.565107;238.102689;110.773471;0.0;
4419;154.565107;238.102689;110.773471;0.0;
4420;154.565107;238.102689;110.773471;0.0;
4421;154.565107;238.102689;110.773471;0.0;
4422;154.565107;238.102689;110.773471;0.0;
4423;154.565107;238.102689;110.773471;0.0;
4424;154.565107;238.102689;110.773471;0.0;
4425;154.565107;238.102689;110.773471;0.0;
4426;154.565107;238.102689;110.773471;0.0;
4427;154.565107;238.102689;110.773471;0.0;
4428;154.565107;238.102689;110.773471;0.0;
4429;154.565107;238.102689;110.773471;0.0;
4430;154.565107;238.102689;110.773471;0.0;
4431;154.565107;238.102689;110.773471;0.0;
4432;154.565107;238.102689;110.773471;0.0;
4433;154.565107;238.102689;110.773471;0.0;
4434;154.565107;238.102689;110.773471;0.0;
4435;154.565107;238.102689;110.773471;0.0;
4436;154.565107;238.102689;110.773471;0.0;
4437;154.565107;238.102689;110.773471;0.0;
4438;154.565107;238.102689;110.773471;0.0;
4439;154.565107;238.102689;110.773471;0.0;
4440;154.565107;238.102689;110.773471;0.0;
4441;154.565107;238.102689;110.773471;0.0;
4442;154.565107;238.102689;110.773471;0.0;
4443;154.565107;238.102689;110.773471;0.0;
4444;154.565107;238.102689;110.773471;0.0;
4445;154.565107;238.102689;110.773471;0.0;
4446;154.565107;238.102689;110.773471;0.0;
4447;154.565107;238.102689;110.773471;0.0;
4448;154.565107;238.102689;110.773471;0.0;
4449;154.565107;238.102689;110.773471;0.0;
4450;154.565107;238.102689;110.773471;0.0;
4451;154.565107;238.102689;110.773471;0.0;
4452;154.558778;238.142362;110.671618;0.0;
4453;154.490386;238.173421;110.523439;0.0;
4454;154.399197;238.214833;110.325867;0.0;
4455;154.271532;238.272810;110.049267;0.0;
4456;154.118162;238.334638;109.841846;0.0;
4457;153.960569;238.343383;109.288058;0.0;
4458;154.007717;238.246150;108.794276;0.0;
4459;153.893435;238.158550;108.186078;0.0;
