FRAME;AVG INACCURACY;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;
4314;-1;181.525000;-4.048690;164.179000;-24.287100;132.188000;-17.538700;136.174000;15.148800;145.123000;32.739800;164.268000;54.056800;196.401000;46.757000;192.042000;15.816100;
4315;-1;182.026000;-7.751220;165.124000;-28.099700;132.474000;-22.086600;137.428000;11.190200;146.392000;28.379900;165.245000;49.985700;197.896000;43.486000;192.619000;11.839500;
4316;-1;182.488000;-10.393000;165.568000;-31.239100;132.276000;-25.267000;137.244000;8.543270;146.789000;25.816500;165.636000;47.972000;198.977000;41.587400;193.686000;9.176820;
4317;-1;181.917000;-10.706100;165.149000;-31.383300;131.736000;-25.938800;137.046000;7.958820;146.585000;25.148000;165.202000;47.107200;198.640000;41.162900;193.021000;8.693160;
4318;-1;179.565000;-8.801120;163.051000;-28.909000;130.393000;-23.501000;135.019000;9.627850;144.699000;26.473300;163.056000;47.855700;195.762000;41.978600;190.858000;10.306300;
4319;-1;178.757000;-7.524320;162.376000;-27.398000;130.086000;-21.886800;134.692000;10.849800;144.018000;27.676300;162.390000;48.873400;194.740000;42.809700;189.772000;11.655900;
4320;-1;180.288000;-11.491200;163.383000;-32.238700;130.178000;-26.350700;134.776000;7.382140;144.661000;24.656700;163.398000;46.706900;196.676000;40.358500;191.824000;8.094540;
4321;-1;179.083000;-13.302100;162.415000;-33.803500;128.924000;-28.670400;133.816000;5.320490;143.954000;22.368400;162.487000;44.213100;196.035000;38.622200;190.868000;5.974130;
4322;-1;180.883000;-15.145400;163.267000;-35.868400;129.118000;-30.194700;133.364000;4.468230;143.776000;22.514200;163.383000;44.634800;197.563000;38.414500;192.989000;5.135990;
4323;-1;180.008000;-11.011300;163.251000;-30.643400;130.376000;-25.527400;134.320000;7.799470;144.553000;25.007100;163.286000;46.054600;196.235000;40.459400;192.007000;8.574490;
4324;-1;179.893000;-11.148000;163.257000;-31.458800;130.301000;-25.856700;134.861000;7.477770;144.718000;24.520500;163.241000;46.265000;196.254000;40.218700;191.438000;8.284280;
4325;-1;179.291000;-11.567000;163.133000;-31.776600;130.181000;-26.964100;135.555000;6.569130;145.194000;23.074900;163.097000;44.631400;196.285000;39.350800;190.587000;7.294930;
4326;-1;177.260000;-7.707710;161.545000;-26.809100;129.398000;-22.403800;133.568000;10.097800;143.780000;26.234700;161.440000;46.828900;193.740000;42.025000;189.293000;10.973600;
4327;-1;177.467000;-13.493600;161.029000;-33.051900;127.939000;-28.745900;132.359000;4.778800;142.862000;21.659100;161.040000;42.609500;194.280000;37.803300;189.630000;5.675980;
4328;-1;178.242000;-11.200000;162.175000;-30.825800;129.676000;-26.098000;133.795000;6.733500;144.367000;23.211800;162.087000;44.168300;194.703000;39.096700;190.420000;7.596010;
4329;-1;177.252000;-10.694300;161.315000;-30.091700;128.701000;-25.930600;133.448000;7.117240;143.720000;23.433900;161.246000;44.165500;194.086000;39.643400;189.154000;7.955540;
4330;-1;178.317000;-11.849000;162.158000;-31.384700;129.465000;-26.811200;133.963000;6.329820;144.115000;22.873500;162.140000;43.829900;195.009000;38.850600;190.219000;7.058390;
4331;-1;179.993000;-14.108900;163.437000;-34.175000;130.153000;-29.404800;134.988000;4.331830;145.123000;21.261900;163.409000;42.702700;196.854000;37.490300;191.758000;5.066550;
4332;-1;176.456000;-9.362190;160.392000;-28.051900;128.165000;-23.987800;131.814000;8.613330;142.491000;25.105000;160.309000;45.138700;192.659000;40.652900;188.773000;9.468790;
4333;-1;177.127000;-9.550640;161.507000;-28.336100;129.185000;-24.567700;133.439000;8.081110;143.925000;24.178500;161.412000;44.430300;193.857000;40.244000;189.349000;8.958090;
4334;-1;177.711000;-9.193530;161.780000;-28.195200;129.674000;-23.758500;133.385000;8.646640;143.992000;25.005200;161.646000;45.376500;193.897000;40.583000;189.948000;9.524760;
4335;-1;175.382000;-8.111430;160.002000;-26.492000;128.180000;-22.956900;132.259000;9.233240;142.792000;25.071000;159.870000;44.824000;191.913000;40.902000;187.603000;10.098900;
4336;-1;176.220000;-8.640060;160.605000;-27.348800;128.713000;-23.389300;132.709000;8.910210;143.189000;24.907400;160.510000;44.964200;192.613000;40.622900;188.366000;9.743940;
4337;-1;175.664000;-9.749470;160.240000;-28.269800;128.957000;-24.086300;132.245000;7.468930;143.139000;23.315900;160.114000;43.131200;191.541000;38.646300;188.153000;8.442940;
4338;-1;178.573000;-11.409600;162.611000;-30.374800;130.131000;-26.330300;134.120000;6.463070;144.900000;22.791500;162.475000;43.088700;195.058000;38.741500;190.922000;7.213610;
4339;-1;177.843000;-11.830800;162.362000;-30.532900;129.932000;-27.232200;134.478000;5.536710;145.180000;21.340300;162.299000;41.368400;194.796000;37.780100;190.133000;6.297890;
4340;-1;177.563000;-10.555100;162.003000;-29.327500;129.881000;-25.558900;134.003000;6.863160;144.736000;22.794700;161.893000;42.870100;194.140000;38.806400;189.902000;7.632700;
4341;-1;177.109000;-10.482600;161.568000;-29.102500;129.605000;-25.326100;133.444000;6.856090;144.295000;22.824400;161.423000;42.813000;193.498000;38.705700;189.545000;7.773820;
4342;-1;174.808000;-8.142980;159.975000;-26.439500;128.999000;-22.705100;132.569000;8.515880;143.448000;23.728800;159.787000;43.340600;190.913000;39.344800;187.285000;9.413920;
4343;-1;177.519000;-12.696500;161.722000;-30.729600;129.459000;-27.608800;133.032000;4.907560;144.147000;21.160700;161.645000;40.580000;194.002000;37.065100;190.286000;5.758530;
4344;-1;177.359000;-14.385200;161.324000;-32.344800;128.582000;-29.563700;132.089000;3.510770;143.464000;20.002800;161.268000;39.396300;194.124000;36.187700;190.404000;4.247670;
4345;-1;180.597000;-16.823100;164.031000;-35.956800;130.240000;-32.528200;134.746000;1.626230;145.712000;18.550900;163.992000;39.126100;197.887000;35.338100;193.167000;2.248870;
4346;-1;178.804000;-14.770700;162.824000;-33.199900;130.370000;-29.807700;134.436000;2.995350;145.160000;19.384800;162.763000;39.197300;195.343000;35.394600;191.096000;3.770530;
4347;-1;180.767000;-14.077400;164.885000;-32.844900;132.160000;-29.351600;136.292000;3.655350;147.240000;19.935700;164.809000;40.120500;197.607000;36.262300;193.323000;4.478380;
4348;-1;180.346000;-14.074700;164.533000;-32.659000;131.911000;-29.393600;136.233000;3.554440;147.059000;19.731200;164.470000;39.669700;197.198000;36.060400;192.749000;4.287980;
4349;-1;179.582000;-15.233800;163.645000;-33.903800;131.187000;-30.235300;135.409000;2.502550;146.035000;18.861600;163.570000;38.908200;196.160000;34.869100;191.804000;3.329090;
4350;-1;178.581000;-13.336900;162.735000;-31.767900;130.575000;-28.183400;134.089000;4.240020;145.278000;20.496100;162.678000;40.236700;194.897000;36.291200;191.310000;5.076250;
4351;-1;179.991000;-12.911200;163.920000;-31.468600;131.415000;-27.859600;135.473000;4.925160;146.152000;21.397900;163.856000;41.281900;196.422000;37.287800;192.232000;5.768860;
4352;-1;180.863000;-16.765300;164.188000;-35.498000;130.864000;-32.075300;134.983000;1.573590;145.954000;18.662000;164.187000;38.642700;197.567000;34.822400;193.307000;2.297470;
4353;-1;178.569000;-14.229700;162.280000;-32.515300;129.860000;-28.905600;133.547000;3.777000;144.314000;20.543400;162.212000;40.126700;194.707000;36.106000;190.885000;4.611140;
4354;-1;179.034000;-13.796700;163.150000;-32.110500;130.887000;-28.706700;134.822000;3.823360;145.598000;20.125300;163.087000;39.735900;195.405000;35.977500;191.351000;4.615370;
4355;-1;178.811000;-12.925500;163.037000;-30.805100;130.770000;-27.845800;134.876000;4.663610;145.473000;20.927300;162.970000;40.157800;195.282000;36.753600;191.010000;5.474280;
4356;-1;181.265000;-14.331700;164.939000;-32.876200;132.253000;-29.271100;136.257000;3.679010;146.990000;20.400600;164.871000;40.214700;197.625000;36.267800;193.519000;4.364790;
4357;-1;179.003000;-12.619200;162.874000;-30.560100;129.903000;-28.045700;133.760000;5.239330;145.108000;21.800100;162.816000;41.024900;195.871000;38.104200;191.899000;6.050080;
4358;-1;181.415000;-13.883100;164.988000;-32.252100;132.199000;-28.681000;135.558000;4.346000;146.791000;21.212900;164.916000;40.947200;197.713000;37.013000;194.231000;5.122090;
4359;-1;182.750000;-15.166900;166.217000;-33.993400;133.486000;-29.921400;137.301000;3.050750;148.025000;19.998000;166.139000;40.128800;198.898000;35.687100;194.961000;3.825790;
4360;-1;180.507000;-14.565000;163.756000;-32.875300;131.016000;-29.130300;134.381000;3.946800;145.300000;21.136000;163.743000;40.787000;196.471000;36.609900;193.021000;4.772260;
4361;-1;182.280000;-14.293100;165.482000;-33.301400;132.696000;-28.840200;136.217000;4.235550;146.918000;21.393700;165.407000;41.751500;198.230000;36.936900;194.589000;5.028210;
4362;-1;182.622000;-15.088200;166.122000;-33.934800;133.189000;-30.154200;137.072000;3.049060;148.027000;19.915400;166.039000;40.029300;199.065000;35.938300;195.055000;3.774270;
4363;-1;184.787000;-16.736800;167.862000;-36.157500;134.760000;-31.546400;138.697000;1.861300;149.290000;19.180900;167.851000;39.911000;201.001000;34.933200;196.854000;2.533630;
4364;-1;182.846000;-15.832000;166.492000;-35.240500;133.420000;-31.042700;137.955000;2.341300;148.399000;19.110100;166.437000;39.883900;199.608000;35.369000;194.867000;3.029810;
4365;-1;183.981000;-17.556600;167.213000;-37.072600;133.522000;-33.049000;137.887000;0.956119;148.684000;18.147200;167.167000;39.030000;200.911000;34.587100;196.309000;1.660490;
4366;-1;185.279000;-18.892800;167.834000;-38.627300;133.565000;-34.424700;137.592000;0.250375;148.757000;18.105300;167.839000;39.094800;202.135000;34.480800;197.876000;0.830800;
4367;-1;183.210000;-16.758000;166.714000;-35.914600;132.643000;-33.048000;137.696000;1.491350;148.595000;18.335600;166.731000;38.808800;200.911000;35.544800;195.621000;2.136440;
4368;-1;184.279000;-17.596600;167.191000;-37.334200;133.251000;-33.156600;137.649000;1.179520;148.479000;18.665300;167.186000;39.657400;201.207000;35.076400;196.577000;1.796950;
4369;-1;184.477000;-17.776700;167.384000;-37.338000;133.777000;-33.088900;137.825000;0.916064;148.739000;18.385200;167.412000;39.210600;201.077000;34.497300;196.805000;1.610810;
4370;-1;183.701000;-17.468200;166.835000;-36.927600;132.773000;-33.269300;137.645000;1.259890;148.211000;18.537200;166.887000;39.373100;201.018000;35.265500;195.875000;1.883690;
4371;-1;183.427000;-17.076600;166.861000;-36.703600;132.993000;-33.035700;138.044000;1.281640;148.673000;18.213500;166.877000;39.153000;200.866000;35.105500;195.579000;1.885760;
4372;-1;183.875000;-16.638000;166.945000;-36.381400;133.750000;-31.525300;137.970000;2.084060;148.336000;19.415800;166.913000;40.467400;200.187000;35.245400;195.782000;2.787450;
4373;-1;183.582000;-17.388700;166.638000;-37.109400;132.453000;-33.225000;137.175000;1.434370;147.986000;18.808600;166.684000;39.890400;200.966000;35.589600;195.983000;2.048750;
4374;-1;180.971000;-16.811700;164.273000;-35.779200;130.283000;-32.782700;134.987000;1.773460;145.937000;18.856100;164.318000;39.155900;198.416000;35.742300;193.479000;2.377060;
4375;-1;182.311000;-17.151000;165.371000;-36.947300;132.085000;-32.152700;136.395000;1.623290;146.794000;18.975000;165.329000;40.085700;198.764000;34.879100;194.227000;2.324000;
4376;-1;182.352000;-17.748600;165.435000;-37.546700;131.807000;-33.169800;136.384000;0.927563;146.911000;18.319600;165.461000;39.437200;199.231000;34.590700;194.412000;1.645430;
4377;-1;181.934000;-17.475600;164.859000;-37.480400;131.746000;-32.113700;136.492000;1.559730;145.953000;19.188300;164.878000;40.631900;198.196000;34.658300;193.036000;2.330500;
4378;-1;186.016000;-15.534500;168.715000;-36.501500;135.749000;-30.181200;141.100000;3.438270;150.025000;21.212900;168.786000;43.372800;202.128000;36.512100;196.327000;4.146070;
4379;-1;169.402000;25.714700;156.370000;12.128600;136.303000;18.953000;137.108000;39.346000;142.954000;52.479000;156.380000;66.768900;177.193000;59.736400;176.272000;40.452000;
4380;-1;139.883000;51.800000;125.451000;41.848500;111.275000;51.898900;106.847000;66.635900;111.118000;80.732000;125.434000;91.421400;140.904000;81.403600;145.055000;67.661000;
4381;1.682640;315.906000;53.902600;275.736000;31.943200;231.146000;49.513400;218.496000;93.959800;235.934000;133.998800;275.730000;155.985200;320.424000;138.735400;333.386000;95.103600;
4382;1.682640;315.906000;53.902600;275.736000;31.943200;231.146000;49.513400;218.496000;93.959800;235.934000;133.998800;275.730000;155.985200;320.424000;138.735400;333.386000;95.103600;
4383;1.682640;315.906000;53.902600;275.736000;31.943200;231.146000;49.513400;218.496000;93.959800;235.934000;133.998800;275.730000;155.985200;320.424000;138.735400;333.386000;95.103600;
4384;1.682640;315.906000;53.902600;275.736000;31.943200;231.146000;49.513400;218.496000;93.959800;235.934000;133.998800;275.730000;155.985200;320.424000;138.735400;333.386000;95.103600;
4385;1.682640;315.906000;53.902600;275.736000;31.943200;231.146000;49.513400;218.496000;93.959800;235.934000;133.998800;275.730000;155.985200;320.424000;138.735400;333.386000;95.103600;
4386;1.682640;315.906000;53.902600;275.736000;31.943200;231.146000;49.513400;218.496000;93.959800;235.934000;133.998800;275.730000;155.985200;320.424000;138.735400;333.386000;95.103600;
4387;1.375564;316.214000;54.655800;275.864000;31.311000;230.194000;49.638400;217.834000;94.980400;235.504000;135.183600;275.766000;158.735800;321.328000;140.687600;334.068000;96.277400;
4388;1.216499;317.002000;55.776000;276.536000;32.741200;230.064000;50.120000;217.176000;96.352000;235.864000;136.711600;276.426000;159.959000;322.676000;142.811400;335.932000;97.838200;
4389;1.165335;317.926000;55.317600;277.138000;32.549800;230.128000;49.404200;216.732000;96.236000;236.178000;136.915400;277.010000;159.857600;323.822000;143.202400;337.592000;97.674000;
4390;1.122108;318.678000;55.647200;277.384000;32.551600;229.896000;49.763400;216.402000;97.106600;235.888000;138.307600;277.246000;161.579400;324.552000;144.521400;338.390000;98.481000;
4391;1.056339;319.058000;54.891400;277.556000;31.704800;229.962000;49.131200;216.356000;96.543800;235.874000;137.957200;277.364000;161.318200;324.838000;144.030200;338.752000;97.923000;
4392;0.951873;319.410000;54.552400;277.594000;30.962200;229.732000;48.847400;216.218000;96.584200;235.584000;138.273400;277.470000;162.036600;325.146000;144.253000;338.968000;97.884200;
4393;0.920031;319.498000;52.629800;277.332000;29.060400;229.428000;47.115200;215.596000;94.894200;235.000000;136.932400;277.198000;160.638400;324.954000;142.661800;339.084000;96.246600;
4394;1.040370;319.352000;52.735200;276.956000;29.115000;228.910000;47.339200;215.050000;95.153000;234.432000;137.439000;276.834000;161.179400;324.662000;143.105200;338.880000;96.557400;
4395;1.042392;319.538000;51.797000;277.028000;28.011600;228.834000;46.364000;215.000000;94.403800;234.384000;136.756800;276.906000;160.704800;324.968000;142.465400;339.116000;95.713000;
4396;1.053657;319.646000;51.882000;277.030000;28.183200;228.862000;46.622400;214.868000;94.658000;234.226000;137.134800;276.888000;160.961400;324.888000;142.627800;339.154000;95.867600;
4397;1.167841;319.772000;51.275600;277.072000;27.328000;228.854000;46.078800;215.008000;94.057200;234.182000;136.665800;276.910000;160.755400;324.940000;142.153600;339.116000;95.393800;
4398;1.212303;320.024000;51.309000;277.010000;27.399800;228.780000;46.264000;214.600000;94.359600;233.872000;137.260800;276.860000;161.207000;324.936000;142.418800;339.350000;95.548200;
4399;1.156270;320.220000;50.337400;277.116000;26.682600;228.942000;45.494000;214.556000;93.497200;233.862000;136.527600;276.980000;160.238400;324.968000;141.499400;339.604000;94.739000;
4400;1.168156;320.198000;50.718200;277.112000;26.967200;228.866000;45.802600;214.534000;93.880800;233.860000;136.902800;276.968000;160.730600;325.044000;141.962800;339.622000;95.104400;
4401;1.211344;320.300000;50.173600;277.058000;26.481200;228.794000;45.436200;214.372000;93.476800;233.640000;136.669200;276.924000;160.459000;324.986000;141.594200;339.676000;94.757800;
4402;1.261776;321.030000;49.890800;277.320000;26.004400;228.918000;45.379200;214.224000;93.628200;233.474000;137.238400;277.198000;161.179400;325.416000;141.885600;340.352000;94.835800;
4403;1.261776;321.030000;49.890800;277.320000;26.004400;228.918000;45.379200;214.224000;93.628200;233.474000;137.238400;277.198000;161.179400;325.416000;141.885600;340.352000;94.835800;
4404;1.261776;321.030000;49.890800;277.320000;26.004400;228.918000;45.379200;214.224000;93.628200;233.474000;137.238400;277.198000;161.179400;325.416000;141.885600;340.352000;94.835800;
4405;1.282435;320.410000;49.543000;277.018000;25.887600;228.806000;44.962000;214.134000;92.994400;233.476000;136.348200;276.900000;160.050200;324.902000;141.049200;339.816000;94.138800;
4406;1.284173;320.758000;49.165200;277.004000;25.469400;228.608000;44.669800;213.686000;92.909800;233.142000;136.601200;276.874000;160.286200;325.086000;141.122200;340.226000;94.058400;
4407;1.132764;321.026000;49.043800;278.202000;25.169200;229.702000;43.596200;215.600000;91.898600;235.216000;134.675000;278.078000;158.629000;326.364000;140.254000;340.748000;93.183800;
4408;1.169307;323.450000;49.910800;281.598000;25.567600;233.230000;43.665000;220.270000;91.877600;239.534000;133.777800;281.504000;158.197600;329.650000;140.115600;342.878000;93.163400;
4409;1.093862;323.782000;48.702200;281.900000;24.400800;233.524000;42.539600;220.398000;90.750400;239.716000;132.760600;281.784000;157.147000;329.898000;138.984400;343.256000;92.050200;
4410;1.080811;323.478000;49.281200;281.466000;25.202200;233.254000;43.353200;219.964000;91.414400;239.236000;133.500600;281.360000;157.638800;329.330000;139.479000;342.870000;92.658800;
4411;1.137616;323.452000;48.233400;281.164000;24.054800;232.712000;42.282400;219.370000;90.547600;238.736000;132.865600;281.068000;157.087000;329.278000;138.909800;342.926000;91.819200;
4412;1.110476;323.648000;48.682600;281.096000;24.770600;232.498000;42.939800;218.752000;91.325200;238.316000;133.908400;280.986000;157.898800;329.314000;139.752000;343.342000;92.630200;
4413;1.078899;323.090000;48.111600;280.364000;24.253200;231.858000;42.642600;217.890000;90.953600;237.400000;133.724600;280.262000;157.659800;328.516000;139.244200;342.710000;92.150600;
4414;1.121464;323.188000;48.407800;280.098000;24.567200;231.470000;43.221800;217.258000;91.601600;236.774000;134.683600;279.986000;158.629800;328.342000;140.015800;342.840000;92.847600;
4415;1.042606;322.714000;48.003400;279.756000;24.164200;230.992000;42.582000;216.726000;91.165200;236.488000;134.199800;279.644000;158.119000;328.102000;139.661400;342.588000;92.403600;
4416;1.039563;322.936000;48.486800;279.774000;24.693400;230.980000;43.214800;216.628000;91.782800;236.382000;134.892000;279.656000;158.800400;328.168000;140.353000;342.846000;93.100400;
4417;0.962294;322.438000;47.914200;279.316000;24.134600;230.576000;42.633000;216.264000;91.131400;235.964000;134.200000;279.188000;158.087800;327.668000;139.645400;342.280000;92.393800;
4418;0.948915;322.384000;48.264000;279.210000;24.647600;230.404000;42.897400;215.916000;91.501800;235.848000;134.590000;279.082000;158.290800;327.664000;140.089200;342.428000;92.747200;
4419;1.044056;322.162000;47.589400;278.942000;23.972200;230.128000;42.305200;215.548000;90.928800;235.478000;134.080200;278.800000;157.792400;327.380000;139.515000;342.230000;92.104000;
4420;0.990665;321.874000;47.746200;278.534000;24.261800;229.810000;42.642800;214.996000;91.189800;235.002000;134.475000;278.412000;158.049400;326.928000;139.724000;342.000000;92.346600;
4421;1.068685;321.186000;46.533400;277.616000;23.114600;228.780000;41.408400;213.770000;90.124200;233.910000;133.591800;277.488000;157.059200;326.194000;138.761400;341.400000;91.277600;
4422;1.075163;320.836000;46.424600;277.074000;23.062200;228.006000;41.259400;212.762000;90.142600;233.182000;133.849200;276.934000;157.221000;325.816000;139.029800;341.256000;91.379800;
4423;1.184008;318.930000;45.394800;275.588000;22.477000;226.664000;39.935600;211.338000;88.712200;232.116000;132.020000;275.480000;154.949800;324.216000;137.401200;339.682000;90.099400;
4424;1.184008;318.930000;45.394800;275.588000;22.477000;226.664000;39.935600;211.338000;88.712200;232.116000;132.020000;275.480000;154.949800;324.216000;137.401200;339.682000;90.099400;
4425;1.184008;318.930000;45.394800;275.588000;22.477000;226.664000;39.935600;211.338000;88.712200;232.116000;132.020000;275.480000;154.949800;324.216000;137.401200;339.682000;90.099400;
4426;1.184008;318.930000;45.394800;275.588000;22.477000;226.664000;39.935600;211.338000;88.712200;232.116000;132.020000;275.480000;154.949800;324.216000;137.401200;339.682000;90.099400;
4427;1.061817;317.878000;45.527200;275.062000;22.674200;225.980000;39.464600;211.222000;88.284800;232.072000;131.090800;274.940000;154.014200;323.774000;137.288800;338.838000;89.981400;
4428;1.392324;315.476000;48.394200;273.838000;27.048600;226.458000;42.742400;211.192000;89.921600;232.100000;131.661800;273.584000;153.001400;320.908000;137.443400;336.460000;91.766200;
4429;1.656312;315.218000;44.242800;272.690000;22.211800;226.402000;40.389800;211.606000;86.377000;230.658000;128.930400;272.568000;150.970800;319.034000;133.085400;334.200000;88.245800;
4430;5.507351;304.572000;69.388400;271.094000;49.998600;231.314000;62.822800;220.438000;102.828000;237.806000;135.995000;270.746000;155.398000;310.954000;142.780400;322.246000;104.371400;
4431;-1;131.914000;41.808100;111.830000;33.024900;92.418600;42.613500;83.784000;62.387500;91.630600;82.123900;111.257000;91.320400;131.643000;81.752100;140.188000;63.052100;
4432;-1;119.434000;43.702300;98.479100;37.706800;80.666800;46.803700;70.252600;64.638500;77.445000;85.184500;97.927500;91.513600;116.489000;82.506500;126.941000;65.531900;
4433;-1;125.402000;49.183600;106.729000;41.522200;89.064500;49.951500;80.640300;67.783600;88.011700;86.046300;106.198000;93.965300;124.681000;85.417800;133.033000;68.670800;
4434;-1;129.289000;44.082000;109.090000;36.600200;90.718800;45.727600;81.807200;64.290300;88.902000;84.065000;108.652000;91.809000;127.774000;82.632000;136.724000;65.130400;
4435;-1;129.546000;44.452300;109.817000;36.522000;91.665100;45.788300;83.343100;64.188600;90.103500;83.577800;109.325000;91.742700;128.303000;82.404400;136.639000;65.214500;
4436;-1;133.426000;43.796700;115.268000;34.103500;95.759600;42.275700;89.053900;62.104200;97.066900;79.855200;114.733000;90.043100;135.361000;81.735200;141.988000;63.306600;
4437;-1;148.775000;35.190500;132.043000;25.334900;111.854000;31.407000;106.692000;51.979500;115.425000;68.409400;131.760000;78.320700;152.604000;72.178500;157.750000;52.678200;
4438;2.430484;309.618000;45.209800;267.698000;25.320600;222.078000;40.425200;206.260000;86.025600;227.260000;127.740000;267.918000;147.084800;313.804000;132.193600;329.932000;88.022800;
4439;1.790379;312.944000;40.053000;269.464000;18.914920;222.026000;36.001000;206.124000;83.178400;226.686000;126.767000;269.504000;147.581600;316.844000;130.675200;333.028000;84.501200;
4440;1.526760;311.534000;43.230200;269.320000;22.249400;221.728000;38.889600;206.388000;85.080600;226.892000;127.721800;269.190000;149.004400;316.074000;132.840600;332.166000;87.749600;
4441;1.073221;311.710000;43.213600;269.166000;22.146800;221.064000;37.889400;205.240000;85.408400;226.574000;128.143800;269.152000;149.312200;316.872000;133.751600;333.154000;87.772600;
4442;0.774827;312.898000;42.326200;269.074000;20.093200;219.868000;36.510200;203.774000;85.599800;225.664000;129.424600;269.076000;151.508000;318.256000;135.134600;334.648000;87.657800;
4443;0.679446;313.816000;40.511000;269.236000;18.079340;219.662000;34.968400;203.298000;84.482000;225.092000;128.891200;269.180000;151.099000;318.830000;134.216200;335.386000;86.270600;
4444;0.682390;314.436000;40.010400;269.292000;17.470500;219.570000;34.919600;202.880000;84.701000;224.480000;129.578800;269.212000;151.914600;319.072000;134.362400;335.808000;86.202200;
4445;0.674274;314.874000;39.136200;269.446000;16.489760;219.656000;34.247800;202.774000;83.982600;224.450000;129.154600;269.344000;151.563200;319.234000;133.813200;336.262000;85.554200;
4446;0.662952;314.916000;39.487800;269.430000;16.747040;219.504000;34.649400;202.614000;84.541200;224.220000;129.808000;269.334000;152.357200;319.286000;134.461200;336.308000;86.006800;
4447;0.699149;315.206000;38.339800;269.448000;15.549300;219.510000;33.621400;202.588000;83.587400;224.112000;129.048000;269.352000;151.612600;319.444000;133.536800;336.458000;84.939800;
4448;0.687341;315.292000;38.359000;269.400000;15.679140;219.332000;33.735600;202.192000;83.873600;223.780000;129.483400;269.294000;151.943400;319.454000;133.836400;336.626000;85.169400;
4449;0.711544;314.734000;37.439800;268.918000;14.662340;218.748000;32.662600;201.748000;82.807200;223.404000;128.369800;268.830000;150.954200;319.048000;132.968600;336.156000;84.242400;
4450;0.759262;314.170000;37.960400;268.492000;15.149780;218.324000;33.064600;201.424000;83.217800;223.054000;128.635200;268.376000;151.213400;318.572000;133.279000;335.546000;84.569200;
4451;0.617942;313.382000;36.861000;267.692000;13.983640;217.612000;32.058600;200.684000;82.085200;222.300000;127.632800;267.590000;150.280800;317.728000;132.159200;334.736000;83.604200;
4452;0.609215;311.426000;38.189600;266.646000;15.980140;216.996000;32.946800;200.390000;82.501600;222.222000;127.195600;266.534000;149.228000;316.298000;132.295600;333.092000;84.416800;
4453;0.949305;309.168000;38.649600;265.674000;17.916480;217.344000;33.805400;200.826000;81.223400;222.626000;124.893400;265.654000;145.390600;313.558000;129.997800;330.808000;84.122800;
4454;1.774742;309.334000;37.871800;265.182000;18.526100;217.780000;33.864200;198.684800;81.174600;222.176000;125.301600;265.332000;144.103800;312.744000;129.020800;332.288000;83.062800;
4455;-1;152.081000;31.993000;132.245000;22.760900;109.479000;28.263300;101.394000;51.343100;113.186000;70.399900;131.873000;80.026200;156.042000;74.461700;164.070000;52.326500;
4456;-1;130.837000;53.231500;111.588000;43.635700;92.649000;53.240400;84.911200;72.293700;92.172200;91.115400;110.923000;101.018000;130.949000;91.326000;138.436000;73.404900;
4457;-1;137.223000;54.602500;117.266000;44.893700;98.004800;55.116000;89.541100;74.462800;97.148400;94.065200;116.713000;104.000000;136.857000;93.737000;145.059000;75.608400;
4458;-1;144.249000;47.729700;125.759000;37.341800;105.469000;45.367500;99.147300;66.083500;107.571000;83.939100;125.526000;94.731400;146.905000;86.562500;153.078000;67.156800;
4459;-1;144.614000;32.752000;126.265000;23.302200;105.611000;29.828800;98.524900;50.958900;108.237000;68.934100;126.065000;78.392400;147.454000;71.726800;154.455000;51.757100;
4460;1.481574;306.928000;37.467800;264.436000;17.324980;215.940000;32.346200;199.496400;79.401800;221.932000;122.231000;264.344000;142.367200;311.970000;127.907800;329.254000;81.783400;
4461;1.481574;306.928000;37.467800;264.436000;17.324980;215.940000;32.346200;199.496400;79.401800;221.932000;122.231000;264.344000;142.367200;311.970000;127.907800;329.254000;81.783400;
4462;1.481574;306.928000;37.467800;264.436000;17.324980;215.940000;32.346200;199.496400;79.401800;221.932000;122.231000;264.344000;142.367200;311.970000;127.907800;329.254000;81.783400;
4463;0.996449;307.808000;37.557000;264.784000;16.769660;215.866000;31.617000;199.694000;79.707600;222.118000;122.984200;264.838000;143.555600;313.272000;128.987400;330.014000;82.477400;
4464;0.774096;309.396000;36.562200;265.302000;14.905060;215.390000;30.186000;198.899200;80.100400;221.666000;124.111200;265.242000;145.549200;315.334000;130.184000;331.884000;81.937800;
4465;0.770347;309.568000;35.218400;265.294000;13.417740;215.432000;29.117000;198.825800;79.118000;221.360000;123.286600;265.212000;144.913200;315.296000;129.065400;331.872000;80.709400;
4466;0.865283;307.962000;37.074200;264.644000;16.258020;215.660000;30.984600;199.015600;79.672400;221.826000;122.915200;264.626000;143.547600;313.630000;128.918200;330.516000;81.905400;
4467;1.743549;307.806000;32.951200;264.352000;12.111260;216.068000;28.138600;199.402000;75.961200;220.992000;119.182000;264.204000;139.939600;312.356000;123.977200;329.438000;77.644400;
4468;-1;150.846000;25.148600;128.164000;17.245700;103.023000;22.076000;91.069900;47.582300;106.265000;69.648800;128.170000;78.113600;154.417000;73.128200;166.397000;48.345200;
