FRAME;ANGLE;CENTER X;CENTER Y;WIDTH;HEIGHT;
3497;158.418;276.334;101.49;39.7972;44.3365;
3498;158.615;276.449;100.995;39.8838;44.4853;
3499;157.614;276.341;101.551;39.9959;44.5882;
3500;159.23;276.507;101.025;39.9161;44.529;
3501;158.761;276.476;101.592;40.0194;44.3872;
3502;157.46;276.528;100.82;39.8222;44.4991;
3503;157.531;275.512;101.112;40.4908;44.5593;
3504;152.356;275.459;100.153;40.3972;44.9357;
3505;154.841;275.242;100.826;40.4841;45.0112;
3506;153.259;275.375;100.106;40.3067;44.787;
3507;151.997;275.131;100.537;40.4815;44.9044;
3508;152.703;275.181;100.075;40.328;44.9024;
3509;153.123;275.176;100.472;40.5478;44.9748;
3510;153.902;275.277;100.242;40.7491;45.1295;
3511;153.902;275.277;100.242;40.7491;45.1295;
3512;153.902;275.277;100.242;40.7491;45.1295;
3513;153.902;275.277;100.242;40.7491;45.1295;
3514;153.549;275.331;99.6333;40.7064;45.4281;
3515;155.104;275.466;100.39;40.6788;45.2606;
3516;153.068;275.407;99.7273;40.7806;45.423;
3517;154.186;275.45;100.342;40.9862;45.3358;
3518;155.053;275.504;99.7781;41.0253;45.6338;
3519;155.143;275.503;100.074;40.9219;45.49;
3520;154.481;275.495;99.6031;41.2216;46.0693;
3521;156.05;275.32;100.224;41.436;45.8979;
3522;153.189;275.3;99.5757;41.4846;46.4417;
3523;155.746;275.14;100.168;41.5068;46.0706;
3524;153.822;275.2;99.4199;41.562;46.4343;
3525;156.011;275.303;99.9802;41.7803;46.5217;
3526;154.894;275.302;99.234;41.9347;46.4916;
3527;154.803;275.375;99.7745;41.8463;46.4751;
3528;154.336;275.558;99.1012;41.794;46.6381;
3529;154.735;275.611;99.713;41.8338;46.5612;
3530;153.53;275.764;99.0865;41.6661;46.7108;
3531;154.896;275.695;99.695;41.7994;46.4015;
3532;154.618;275.784;99.072;41.748;46.5396;
3533;155.464;275.756;99.7518;42.0386;46.4182;
3534;153.938;275.832;99.061;41.7981;46.4087;
3535;153.177;275.813;99.7435;41.8542;46.4526;
3536;154.68;275.905;99.121;41.8164;46.6516;
3537;154.74;275.805;99.6501;41.8758;46.4797;
3538;154.41;275.83;99.0994;41.7448;46.4071;
3539;156.306;275.861;99.8095;41.9935;46.452;
3540;153.629;275.929;99.1355;41.7845;46.4502;
3541;156.296;275.903;99.9102;41.8509;46.366;
3542;151.282;275.34;98.6699;41.5857;46.3702;
3543;152.514;275.905;99.1062;41.6075;46.4441;
3544;153.865;276.287;98.8775;41.3629;46.3261;
3545;155.475;276.254;99.5696;41.4944;45.9745;
3546;153.994;276.206;98.8985;41.372;46.3068;
3547;154.897;276.187;99.7008;41.5288;46.2227;
3548;154.597;276.391;99.199;41.2521;46.225;
3549;155.59;276.381;99.9728;41.2215;46.0922;
3550;155.293;276.467;99.4789;41.2091;46.1815;
3551;154.634;276.466;100.263;41.2802;46.1131;
3552;155.141;276.688;99.6168;41.1139;46.1093;
3553;158.044;276.52;100.432;41.144;46.0339;
3554;156.878;276.633;99.9235;41.0319;46.2473;
3555;157.262;276.649;100.657;41.1983;46.1648;
3556;156.343;276.729;100.241;41.2412;46.1405;
3557;156.263;276.699;100.911;41.1551;46.2771;
3558;155.733;276.761;100.406;41.1634;46.2208;
3559;158.111;277.073;101.301;41.2652;46.1133;
3560;156.704;277.154;100.596;41.1946;46.278;
3561;159.07;277.34;101.408;41.0639;46.2447;
3562;157.556;277.403;100.839;41.2134;46.4071;
3563;160.395;277.376;101.646;41.3538;46.3635;
3564;157.748;277.305;101.015;41.4465;46.3129;
3565;161.977;277.273;101.644;41.3501;46.6883;
3566;159.214;277.303;100.748;41.289;46.5696;
3567;159.359;277.251;101.381;41.3211;46.5947;
3568;157.913;277.116;100.777;41.4922;46.7371;
3569;161.289;277.052;101.753;41.6772;46.4793;
3570;160.346;277.064;101.513;41.5707;46.8089;
3571;160.147;277.412;102.301;41.2802;46.6288;
3572;159.676;277.741;101.629;41.2921;46.6089;
3573;160.145;278.106;102.381;41.2262;46.4201;
3574;160.403;278.412;101.738;41.1675;46.0566;
3575;159.644;278.616;102.372;40.8594;46.0574;
3576;160.572;279.008;101.997;40.8088;46.0648;
3577;160.582;279.138;102.568;40.6425;45.704;
3578;159.795;279.574;102.003;40.7289;45.6308;
3579;160.02;279.611;102.56;40.546;45.545;
3580;159.259;279.602;101.922;40.4486;45.6319;
3581;157.972;279.477;102.543;40.5113;45.4786;
3582;159.114;279.607;101.65;40.6004;45.1552;
3583;160.678;279.451;102.217;40.6673;45.6594;
3584;159.77;279.451;101.477;40.5474;45.3184;
3585;159.519;279.367;102.167;40.4452;45.8035;
3586;159.04;279.33;101.366;40.738;45.2756;
3587;160.943;279.402;102.066;40.5503;45.7378;
3588;159.279;279.18;101.285;40.4824;45.3629;
3589;158.172;279.253;101.907;40.8129;45.7574;
3590;159.997;279.193;101.305;40.591;45.6262;
3591;160.319;279.488;102.02;40.8235;45.872;
3592;159.772;279.491;101.302;40.7488;45.6945;
3593;159.949;279.657;101.976;40.8805;45.8672;
3594;159.825;279.861;101.478;40.8675;45.8131;
3595;161.158;279.852;102.124;40.9389;46.3894;
3596;162.097;279.851;101.628;40.9169;46.0966;
3597;160.403;279.727;102.177;41.0743;46.214;
3598;161.238;279.815;101.609;41.2826;46.0844;
3599;160.823;279.801;102.1;41.0232;46.1811;
3600;159.815;279.974;101.59;41.0664;46.172;
3601;161.519;279.871;102.18;41.1246;46.2778;
3602;162.593;279.906;101.727;41.2031;46.2364;
3603;160.068;279.761;102.308;41.0194;46.1818;
3604;160.497;279.876;101.758;40.9518;46.081;
3605;162.76;279.792;102.183;41.1146;46.2065;
3606;162.149;279.761;101.717;41.0787;46.0054;
3607;159.713;279.513;102.14;40.8501;46.1779;
3608;160.864;279.501;101.644;41.0562;45.8315;
3609;159.886;279.394;102.222;41.0551;46.072;
3610;160.668;279.381;101.579;40.7908;46.2347;
3611;161.298;279.289;102.155;40.9001;46.0757;
3612;159.901;279.298;101.431;40.8216;45.9328;
3613;160.952;279.424;101.985;40.8535;45.963;
3614;160.617;279.362;101.517;40.7101;45.8662;
3615;160.833;279.37;102.04;40.8209;45.967;
3616;159.861;279.689;101.513;40.769;45.8357;
3617;161.274;279.658;102.011;40.7983;45.9937;
3618;160.44;279.723;101.411;40.7823;46.0235;
3619;160.195;279.736;101.953;40.8034;45.9262;
3620;160.612;279.824;101.344;40.9097;45.6431;
3621;159.791;279.767;101.828;40.7139;45.9057;
3622;160.296;279.752;101.368;40.6977;45.8461;
3623;159.454;279.725;101.778;40.7474;45.8824;
3624;159.163;279.654;101.244;40.7714;45.7825;
3625;160.034;279.715;101.708;40.8471;45.8669;
3626;158.827;279.643;101.189;40.8975;45.6905;
3627;160.897;279.449;101.712;40.7087;46.1606;
3628;159.181;279.324;101.05;40.666;45.7805;
3629;161.114;279.422;101.724;40.728;46.0718;
3630;159.349;279.285;101.017;40.6189;45.6268;
3631;159.676;279.358;101.543;40.7426;46.1473;
3632;159.064;279.283;101.005;40.7914;45.5747;
3633;161.124;279.429;101.624;40.6957;46.1424;
3634;158.995;279.431;101.111;40.8636;45.7734;
3635;158.269;279.431;101.72;40.6373;46.0307;
3636;159.647;279.478;101.268;40.9189;46.0011;
3637;162.267;279.567;101.87;40.6596;46.2845;
3638;159.521;279.419;101.402;40.8254;45.9167;
3639;162.396;279.593;101.861;40.83;46.1935;
3640;153.903;278.656;100.431;40.4527;45.6056;
3641;153.903;278.656;100.431;40.4527;45.6056;
3642;153.903;278.656;100.431;40.4527;45.6056;
3643;153.903;278.656;100.431;40.4527;45.6056;
3644;156.674;277.22;98.2476;40.2582;45.0889;
3645;147.071;275.452;95.7727;42.3417;50.254;
3646;-1;-1;-1;-1;-1;
3647;-1;-1;-1;-1;-1;
3648;-1;-1;-1;-1;-1;
3649;-1;-1;-1;-1;-1;
3650;-1;-1;-1;-1;-1;
3651;-1;-1;-1;-1;-1;
3652;-1;-1;-1;-1;-1;
3653;-1;-1;-1;-1;-1;
3654;138.683;274.702;101.063;37.7397;46.1525;
3655;149.776;276.283;97.8475;42.4724;49.925;
3656;153.29;278.01;99.1945;40.3527;44.0016;
3657;156.004;277.943;99.6513;40.3235;45.9447;
3658;158.808;278.202;99.6704;40.7124;45.361;
3659;159.404;278.416;100.71;40.2765;45.2597;
3660;157.43;278.572;100.522;40.4332;45.9776;
3661;159.377;278.867;101.493;40.2826;45.29;
3662;160.331;278.936;101.06;40.2972;45.2388;
3663;162.3;278.956;101.994;40.507;45.8194;
3664;161.827;278.932;101.513;40.6454;45.6467;
3665;162.419;278.987;102.197;40.6444;46.0074;
3666;160.775;278.883;101.667;40.7583;46.3266;
3667;161.203;279.029;102.292;40.775;46.4445;
3668;161.821;278.827;101.959;41.0714;46.4545;
3669;161.702;278.849;102.605;41.1678;46.7776;
3670;159.944;278.768;102.061;41.3182;47.0261;
3671;160.928;278.687;102.746;41.1942;46.8532;
3672;159.899;278.72;102.223;41.3884;46.9488;
3673;160.903;278.884;102.888;41.0922;46.7375;
3674;159.801;278.957;102.273;41.0627;46.3654;
3675;160.268;278.993;102.933;40.7617;46.0699;
3676;161.608;279.097;102.457;40.6004;45.932;
3677;158.458;279.182;102.954;40.2165;45.3982;
3678;158.232;279.055;102.51;40.0387;45.0506;
3679;159.463;279.316;103.099;39.6594;44.5467;
3680;159.375;279.259;102.398;39.3735;44.2584;
3681;158.149;279.422;103.037;39.1414;43.9777;
3682;156.054;279.491;102.378;39.1019;43.375;
3683;160.541;279.48;103.008;38.862;43.6038;
3684;156.947;279.539;102.348;38.6795;43.1357;
3685;157.897;279.457;102.852;38.264;42.882;
3686;157.277;279.597;102.291;38.1693;42.8318;
3687;157.857;279.396;102.77;38.2214;42.7722;
3688;156.29;279.635;102.161;38.148;42.5288;
3689;158.636;279.258;102.704;38.0188;42.6281;
3690;155.637;279.516;102.162;37.9963;42.332;
3691;157.451;279.487;102.581;37.8002;42.5102;
3692;156.895;279.517;101.928;37.9723;42.2564;
3693;156.968;279.401;102.263;37.7446;42.221;
3694;157.701;279.387;101.826;37.7294;42.2229;
3695;156.913;279.598;102.221;37.6713;42.0611;
3696;156.455;279.608;101.791;37.6713;42.1248;
3697;155.283;279.675;102.19;37.5583;41.9738;
3698;156.731;279.766;101.615;37.5876;42.0705;
3699;153.967;279.696;102.079;37.7706;42.0253;
3700;155.673;279.817;101.609;37.4059;42.0238;
3701;154.99;279.843;102.099;37.6669;41.9506;
3702;154.083;279.892;101.54;37.2899;42.0544;
3703;155.882;279.797;102.033;37.889;42.1388;
3704;157.038;279.79;101.463;37.7948;42.2205;
3705;156.496;279.808;101.989;37.7494;42.1213;
3706;154.895;279.836;101.489;37.7711;42.1438;
3707;155.544;279.708;101.924;37.8242;42.0318;
3708;155.661;279.763;101.531;38.1922;42.4009;
3709;156.277;279.145;101.735;38.0453;42.4079;
3710;155.318;279.581;100.711;38.0174;42.7686;
3711;154.097;279.517;101.332;38.005;42.6519;
3712;155.867;279.526;100.53;38.1424;42.8108;
3713;155.84;279.46;101.241;38.3444;42.7064;
3714;155.104;279.355;100.539;38.3845;42.839;
3715;156.442;279.353;101.021;38.5711;43.1584;
3716;155.655;279.351;100.467;38.5624;43.1855;
3717;156.054;279.305;100.979;38.981;43.4211;
3718;155.93;279.203;100.429;39.1084;43.2668;
3719;154.685;279.128;101.089;39.0984;43.5844;
3720;156.718;279.077;100.615;39.5295;43.7851;
3721;157.709;279.047;101.11;39.2967;43.9745;
3722;157.818;279.086;100.736;39.4474;43.96;
3723;157.316;278.971;100.972;39.3118;44.0371;
3724;156.909;278.981;100.466;39.4804;44.1986;
3725;158.314;278.753;100.969;39.4713;44.2827;
3726;157.551;278.669;100.459;39.6525;44.3417;
3727;157.697;278.601;100.835;39.7422;44.5487;
3728;158.283;278.672;100.389;39.7497;44.3941;
3729;157.222;278.546;100.78;39.8217;44.6819;
3730;157.644;278.477;100.064;39.9034;44.3938;
3731;158.093;278.384;100.469;39.8331;44.8439;
3732;156.574;278.42;99.8242;39.8198;44.6525;
3733;157.591;278.617;100.215;39.9939;44.8113;
3734;157.591;278.617;100.215;39.9939;44.8113;
3735;157.591;278.617;100.215;39.9939;44.8113;
3736;157.277;278.656;99.5438;40.1005;44.8215;
3737;157.109;278.809;100.12;40.203;44.9901;
3738;157.147;278.803;99.6918;40.2869;45.0424;
3739;158.625;278.952;100.194;40.167;45.2234;
3740;158.946;279.004;99.8631;40.3865;45.053;
3741;158.48;279.037;100.41;40.1797;45.3627;
3742;158.079;279.021;99.9477;40.4896;45.2838;
3743;158.332;279.04;100.414;40.4724;45.5229;
3744;158.491;278.884;99.9697;40.6522;45.4392;
3745;159.119;278.941;100.584;40.6541;45.6018;
3746;158.373;278.734;100.03;40.6835;45.6322;
3747;157.428;278.673;100.5;40.4541;45.5395;
3748;157.145;278.495;99.8254;40.8092;45.729;
3749;158.776;278.554;100.477;40.7659;45.5662;
3750;159.637;278.293;99.6961;40.7423;45.7549;
3751;158.931;278.357;100.289;40.7252;45.5976;
3752;158.868;278.286;99.6145;40.7489;45.7654;
3753;157.239;278.29;100.191;40.7137;45.8496;
3754;157.839;278.169;99.4687;40.9585;45.4889;
3755;159.351;278.293;100.162;40.6478;45.6155;
3756;158.319;278.223;99.4985;40.7632;45.4904;
3757;158.073;278.516;100.153;40.7499;45.5558;
3758;156.554;278.296;99.5206;40.7299;45.2442;
3759;157.583;278.348;100.153;40.5515;45.4221;
3760;155.72;278.327;99.5751;40.4999;45.4583;
3761;157.649;278.409;100.215;40.4227;45.5567;
3762;158.125;278.451;99.7012;40.5176;45.1275;
3763;158.029;278.488;100.322;40.4437;45.3179;
3764;156.844;278.382;99.6413;40.37;45.1566;
3765;160.041;278.53;100.246;40.2552;45.0986;
3766;158.235;278.41;99.5678;40.2623;44.9952;
3767;159.289;278.551;100.102;40.2621;44.7483;
3768;158.215;278.529;99.5864;40.317;44.6465;
3769;158.241;278.575;99.9735;39.9947;44.8589;
3770;156.52;278.682;99.4887;40.2316;44.4052;
3771;158.627;278.771;100.097;40.0349;44.7661;
3772;160.437;278.691;99.727;40.0999;44.5685;
3773;158.781;278.111;100.238;40.0245;44.7248;
3774;158.781;278.111;100.238;40.0245;44.7248;
3775;158.781;278.111;100.238;40.0245;44.7248;
3776;157.693;278.019;99.5549;40.0836;44.7895;
3777;158.701;278.135;100.18;40.0661;44.6426;
3778;159.044;278.304;99.705;40.092;44.5867;
3779;158.36;278.365;100.224;40.0306;44.7421;
3780;158.001;278.354;99.7085;40.08;44.8642;
3781;158.032;278.444;100.227;39.9274;44.9454;
3782;156.681;278.544;99.6059;39.9293;44.5044;
3783;157.442;278.686;100.185;39.9689;44.8907;
3784;159.046;278.667;99.5722;40.0977;44.6131;
3785;157.831;278.726;100.22;39.9684;44.6679;
3786;159.709;278.726;99.7923;39.9568;44.4403;
3787;158.309;278.684;100.424;39.8269;44.5324;
3788;159.452;278.694;100.016;39.7708;44.4507;
3789;158.439;278.708;100.581;39.7267;44.3623;
3790;159.373;278.62;100.108;39.8033;44.1991;
3791;158.415;278.58;100.615;39.5169;44.325;
3792;158.413;278.629;100.233;39.5362;44.081;
3793;160.169;278.849;100.737;39.3254;43.8173;
3794;160.169;278.849;100.737;39.3254;43.8173;
3795;160.169;278.849;100.737;39.3254;43.8173;
3796;159.616;278.882;100.119;39.5157;43.5711;
3797;159.255;278.76;100.303;39.3796;43.6991;
3798;155.803;278.719;99.1827;38.9849;43.2545;
3799;159.365;278.002;98.7652;39.0451;43.73;
3800;146.575;277.221;97.4456;38.5259;42.1142;
3801;135.549;272.948;98.0684;38.3629;48.0748;
3802;-1;-1;-1;-1;-1;
3803;-1;-1;-1;-1;-1;
3804;-1;-1;-1;-1;-1;
3805;-1;-1;-1;-1;-1;
3806;-1;-1;-1;-1;-1;
3807;-1;-1;-1;-1;-1;
3808;138.776;275.824;94.9485;42.3217;49.953;
3809;130.341;277.772;97.4249;39.2677;42.7095;
3810;152.12;277.659;96.1277;39.8665;45.2316;
3811;155.671;277.988;97.4329;40.097;45.0785;
3812;157.168;277.954;97.2571;40.0462;44.8779;
3813;154.095;278.243;98.4576;39.7472;44.4821;
3814;156.994;278.22;98.0985;39.6685;44.0488;
3815;155.203;278.148;99.0117;39.7077;44.4586;
3816;156.824;278.152;98.5216;39.793;44.2252;
3817;157.634;278.109;99.2386;40.0086;44.4138;
3818;156.626;278.107;98.722;39.7298;44.6828;
3819;157.423;278.078;99.3743;39.9387;44.9375;
3820;155.26;278.082;98.73;40.3364;45.0422;
3821;157.105;278.142;99.3383;40.1901;44.9818;
3822;155.707;277.965;98.7254;40.4439;45.1679;
3823;156.077;278.167;99.3997;40.6924;45.2473;
3824;157.5;278.255;98.6601;40.9967;45.6578;
3825;156.833;278.297;99.2279;40.8875;45.5918;
3826;157.27;278.256;98.7755;40.9568;45.6731;
3827;160.06;277.632;99.4687;40.9149;45.5712;
3828;157.696;270.793;97.6321;41.9407;45.6243;
3829;149.658;266.012;97.819;41.9549;45.201;
3830;153.525;266.587;97.2465;41.4865;45.48;
3831;152.396;266.512;97.8073;41.3797;45.0919;
3832;151.559;266.541;97.1595;41.1222;44.9947;
3833;152.851;266.612;97.8295;40.8917;44.9385;
3834;150.54;266.591;97.1065;40.9024;44.8935;
3835;151.142;266.589;97.6112;40.694;44.6031;
3836;152.249;266.643;96.9226;40.5976;44.1947;
3837;149.843;266.595;97.7477;40.3982;44.3509;
3838;152.858;266.624;97.2014;40.4861;44.3732;
3839;148.84;267.049;97.7429;40.2255;44.4645;
3840;151.869;270.164;97.2657;40.1641;44.6272;
3841;149.73;271.809;97.938;40.4289;44.3108;
3842;149.413;271.614;97.327;40.5336;44.1674;
3843;148.999;271.715;98.1184;40.667;44.7516;
3844;148.598;271.713;97.4452;40.3411;44.2535;
3845;150.694;271.646;98.1268;40.6457;44.7858;
3846;148.934;271.675;97.4196;40.4901;44.3074;
3847;149.821;271.731;97.9659;40.2023;44.3942;
3848;148.605;271.624;97.3722;40.0595;44.113;
3849;147.3;271.616;98.011;40.2949;44.2378;
3850;149.868;271.783;97.3759;39.9932;43.8694;
3851;152.281;271.756;98.0938;40.0531;44.0981;
3852;150.011;271.881;97.5518;39.7928;43.6696;
3853;149.455;271.937;98.2059;39.7532;43.8386;
3854;150.258;272.054;97.6203;39.6701;43.5735;
3855;148.85;272.074;98.2126;39.6907;43.7259;
3856;148.786;272.08;97.6948;39.3935;43.5155;
3857;148.541;276.024;98.7916;38.5458;43.781;
3858;157.616;280.609;99.2915;38.0714;42.8157;
3859;156.219;280.49;99.9028;38.0653;42.821;
3860;156.591;280.491;99.4418;38.13;42.3554;
3861;157.891;280.3;99.7979;38.0057;42.659;
3862;159.006;280.238;99.2349;38.1188;42.4956;
3863;156.222;280.233;99.903;38.2321;42.6802;
3864;157.854;280.153;99.3607;38.132;42.5861;
3865;158.918;280.158;99.8173;38.0691;42.7804;
3866;157.015;280.37;99.3103;38.2393;42.6361;
3867;158.38;280.357;99.7709;38.0911;42.3734;
3868;156.736;280.367;99.3459;38.1657;42.3303;
3869;159.006;280.296;99.9208;38.1038;42.6777;
3870;157.647;280.333;99.3377;38.1394;42.5949;
3871;156.408;280.273;100.101;38.1847;42.5227;
3872;158.473;280.332;99.4609;38.191;42.5388;
3873;155.601;280.359;100.037;38.0596;42.5002;
3874;157.655;280.209;99.5215;38.09;42.4366;
3875;156.919;280.26;100.22;38.2212;42.7407;
3876;156.605;280.223;99.6692;38.0731;42.48;
3877;156.389;280.255;100.231;38.2607;42.6722;
3878;156.33;280.006;99.5247;37.985;42.6;
3879;156.848;280.126;100.151;38.2524;42.8755;
3880;158.591;280.008;99.5564;38.1994;42.8636;
3881;156.059;279.883;100.026;38.3888;42.8848;
3882;155.052;280.068;99.6013;38.3909;42.7806;
3883;156.22;280.117;100.155;38.3268;42.7476;
3884;154.882;280.117;99.6166;38.2727;43.0298;
3885;156.652;280.219;100.242;38.5314;43.0221;
3886;155.942;280.22;99.6115;38.4268;42.9566;
3887;157.038;280.186;100.137;38.3455;43.2448;
3888;155.042;280.326;99.5781;38.5795;42.9699;
3889;156.182;280.01;100.201;38.5189;43.3829;
3890;157.067;280.09;99.4343;38.5871;43.2591;
3891;156.608;280.023;99.9841;38.7058;43.2861;
3892;154.951;280.164;99.4874;38.5447;43.2318;
3893;156.19;280.045;100.114;38.5904;43.3387;
3894;155.15;280.072;99.4692;38.6044;43.1734;
3895;157.482;279.988;100.146;38.6946;43.5616;
3896;155.262;280.106;99.5223;38.5729;43.2901;
3897;156.65;280.136;100.198;38.6775;43.4856;
3898;155.067;280.102;99.6003;38.5032;43.3274;
3899;157.94;280.156;100.131;38.6362;43.3607;
3900;156.775;280.18;99.5232;38.7319;43.1952;
3901;157.933;280.143;100.156;38.865;43.5979;
3902;155.575;280.144;99.4597;38.564;43.1721;
3903;156.986;280.019;100.076;38.7208;43.5478;
3904;156.973;280.37;99.5964;38.6844;43.1046;
3905;156.993;280.145;100.049;38.8712;43.6237;
3906;155.702;280.127;99.396;38.9033;43.0946;
3907;157.573;280.1;100.006;38.9934;43.4331;
3908;155.37;280.092;99.3365;38.9781;43.2443;
3909;158.194;279.993;100.023;39.0803;43.6177;
3910;156.591;280.162;99.3375;38.7853;43.2424;
3911;157.111;280.045;99.7261;38.9129;43.4296;
3912;156.915;280.207;98.8082;39.0042;43.4238;
3913;154.693;280.016;98.8737;38.6163;42.9691;
3914;157.502;279.556;97.3473;39.3898;44.5371;
3915;143.989;278.452;97.2682;39.0644;42.6231;
3916;-1;-1;-1;-1;-1;
3917;-1;-1;-1;-1;-1;
3918;-1;-1;-1;-1;-1;
3919;-1;-1;-1;-1;-1;
3920;-1;-1;-1;-1;-1;
3921;-1;-1;-1;-1;-1;
3922;-1;-1;-1;-1;-1;
3923;-1;-1;-1;-1;-1;
3924;136.847;274.332;95.4879;40.1729;50.3445;
3925;143.644;276.668;94.8936;41.0801;47.6364;
3926;150.023;277.546;95.5539;39.5146;43.7601;
3927;151.697;277.557;96.5321;39.469;44.8366;
3928;152.776;277.666;96.2541;39.2729;44.625;
3929;154.041;277.945;97.3761;39.342;44.1569;
3930;152.951;277.92;97.1381;39.4027;44.1104;
3931;154.54;278.155;98.1758;39.2679;43.7861;
3932;152.753;278.013;97.6153;39.2538;44.2266;
3933;153.322;278.116;98.5405;39.0719;43.9926;
3934;153.544;278.178;97.9039;39.4682;44.3891;
3935;155.336;278.259;98.771;39.4849;44.2931;
3936;152.929;278.224;98.1155;39.6924;44.6224;
3937;153.527;278.242;98.9722;39.6139;44.4952;
3938;154.838;278.323;98.3536;39.968;44.7145;
3939;156.937;278.33;99.6087;40.3651;45.2352;
3940;156.937;278.33;99.6087;40.3651;45.2352;
3941;156.937;278.33;99.6087;40.3651;45.2352;
3942;156.937;278.33;99.6087;40.3651;45.2352;
3943;156.937;278.33;99.6087;40.3651;45.2352;
3944;155.339;278.444;98.9043;40.3217;45.3447;
3945;157.504;278.398;99.6458;40.0699;44.863;
3946;154.998;278.585;98.9967;40.0061;44.9936;
3947;158.724;278.656;99.6586;39.6667;44.4094;
3948;153.824;278.795;98.9194;39.6481;44.4975;
3949;157.108;278.8;99.5756;39.4424;44.3143;
3950;155.804;278.839;98.9128;39.3351;43.9013;
3951;155.27;278.781;99.5209;39.2242;43.9218;
3952;157.365;278.782;98.8856;39.0799;43.7532;
3953;155.311;278.808;99.4615;38.8686;43.8605;
3954;155.8;278.886;98.7769;38.7877;43.4598;
3955;157.235;278.8;99.4869;38.6734;43.4657;
3956;156.547;278.793;98.7626;38.6568;43.3511;
3957;153.873;278.673;99.5587;38.5992;43.5397;
3958;157.383;278.903;98.8449;38.6556;43.158;
3959;156.604;278.819;99.5679;38.6485;43.2845;
3960;158.142;278.826;98.8973;38.8359;43.3495;
3961;157.691;278.86;99.54;38.6588;43.2884;
3962;155.803;278.875;98.9886;38.5793;43.415;
3963;158.314;278.934;99.6228;38.6813;43.3574;
3964;157.091;278.87;99.1218;38.5984;43.2997;
3965;154.8;278.891;99.7797;38.65;43.2371;
3966;157.562;279.052;99.1633;38.7213;43.1888;
3967;156.839;279.022;99.8882;38.8129;43.2002;
3968;157.982;279.051;99.4162;38.7549;43.0478;
3969;156.327;278.945;99.9544;38.6981;43.2266;
3970;157.662;278.863;99.4691;38.4639;42.9194;
3971;156.372;278.915;100.013;38.8618;43.3181;
3972;155.162;279.063;99.6474;38.6767;42.9676;
3973;158.043;278.958;100.358;38.6972;43.132;
3974;157.326;279.159;100.661;38.7807;43.1755;
3975;157.326;279.159;100.661;38.7807;43.1755;
3976;157.326;279.159;100.661;38.7807;43.1755;
3977;157.326;279.159;100.661;38.7807;43.1755;
3978;155.467;279.191;99.8376;38.6342;43.2155;
3979;157.917;279.077;100.501;38.8871;43.2809;
3980;156.215;279.099;99.8477;38.6775;43.3186;
3981;155.564;279.142;100.298;38.9087;43.2375;
3982;157.113;279.199;99.8591;39.0805;42.8917;
3983;157.113;279.199;99.8591;39.0805;42.8917;
3984;155.945;279.153;99.7137;38.942;43.1472;
3985;156.091;279.19;100.074;39.1364;43.2509;
3986;156.091;279.19;100.074;39.1364;43.2509;
3987;159.375;279.088;100.036;39.0498;43.3953;
3988;156.547;279.077;99.4409;39.1171;43.4631;
3989;156.547;279.077;99.4409;39.1171;43.4631;
3990;160.246;279.163;99.5801;39.3429;43.4733;
3991;160.024;279.06;100.249;39.4577;43.7954;
3992;160.024;279.06;100.249;39.4577;43.7954;
3993;159.529;279.182;100.359;39.685;43.9912;
3994;159.971;278.981;99.7363;39.8268;44.1494;
3995;159.971;278.981;99.7363;39.8268;44.1494;
3996;157.366;279.077;99.6414;39.8911;44.279;
3997;160.095;279.102;100.228;40.1216;44.5626;
3998;160.095;279.102;100.228;40.1216;44.5626;
3999;158.695;279.071;100.269;40.1181;44.8719;
4000;160.437;279.023;99.8414;40.2079;44.9908;
4001;160.437;279.023;99.8414;40.2079;44.9908;
4002;158.694;278.991;100.241;40.1919;45.2256;
4003;158.414;278.891;100.258;40.2983;45.039;
4004;158.414;278.891;100.258;40.2983;45.039;
4005;157.787;278.929;99.8031;40.4526;44.8707;
4006;155.39;280.105;97.688;39.8944;45.0753;
4007;155.39;280.105;97.688;39.8944;45.0753;
4008;155.677;280.233;98.1322;40.0312;44.5629;
4009;156.713;280.075;98.1994;40.2259;44.6166;
4010;156.713;280.075;98.1994;40.2259;44.6166;
4011;154.892;280.038;97.5511;40.1588;44.9986;
4012;154.444;279.969;97.5071;40.2738;45.231;
4013;154.444;279.969;97.5071;40.2738;45.231;
4014;155.463;280.153;98.1623;40.2466;44.9112;
4015;155.725;280.15;98.093;40.1569;44.8676;
4016;155.725;280.15;98.093;40.1569;44.8676;
4017;154.218;279.994;97.5212;40.4356;45.2886;
4018;153.403;279.941;97.5632;40.1635;45.1611;
4019;153.403;279.941;97.5632;40.1635;45.1611;
4020;156.155;280.106;98.1241;39.9129;44.4809;
4021;155.724;280.096;97.6669;39.8613;44.9352;
4022;156.491;280.201;98.254;39.6646;44.4642;
4023;156.006;280.175;97.6861;39.7838;44.4517;
4024;157.98;280.11;98.3738;39.4544;44.2188;
4025;155.71;280.214;97.8244;39.5737;44.4746;
4026;157.118;280.211;98.3953;39.4065;44.1449;
4027;156.073;280.341;97.9184;39.5287;44.2321;
4028;156.534;280.314;98.5509;39.4708;43.8373;
4029;155.903;280.332;97.9227;39.3625;44.303;
4030;156.073;280.273;98.5879;39.3049;44.1322;
4031;156.481;280.444;97.9845;39.312;44.3043;
4032;154.718;280.388;98.6945;39.5548;43.8359;
4033;156.137;280.312;98.028;39.7045;44.223;
4034;156.404;280.338;98.8202;39.4312;43.9802;
