FRAME;AVG INACCURACY;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;LM X;LM Y;
3887;0.710689;293.950000;86.385000;280.192000;78.942200;265.196000;85.103200;260.714000;100.109400;266.394000;113.914400;280.176000;121.302200;295.214000;115.126800;299.726000;100.777000;
3888;0.805935;294.114000;85.799200;280.330000;78.525800;265.362000;84.571600;260.710000;99.549000;266.502000;113.382600;280.316000;120.599400;295.328000;114.537600;300.012000;100.220400;
3889;0.772632;293.808000;86.411000;280.016000;78.951800;264.956000;85.103200;260.418000;100.172400;266.180000;114.015600;280.000000;121.419200;295.102000;115.253400;299.670000;100.825000;
3890;0.776049;293.930000;85.604600;280.094000;78.207800;265.080000;84.380600;260.512000;99.405600;266.216000;113.289000;280.080000;120.629200;295.140000;114.442400;299.734000;100.047400;
3891;0.750801;293.888000;86.125000;280.028000;78.745000;264.990000;84.908600;260.374000;99.955400;266.122000;113.866600;280.014000;121.191800;295.094000;115.015800;299.738000;100.592600;
3892;0.735784;293.952000;85.710400;280.168000;78.345600;265.120000;84.400000;260.546000;99.459000;266.342000;113.290000;280.154000;120.597600;295.248000;114.529600;299.850000;100.093000;
3893;0.735568;293.872000;86.296400;280.050000;78.884200;264.992000;85.017800;260.436000;100.084200;266.182000;113.956200;280.036000;121.312400;295.138000;115.162800;299.722000;100.744400;
3894;0.791576;293.874000;85.676400;280.078000;78.328600;265.050000;84.405600;260.432000;99.441600;266.232000;113.287600;280.062000;120.576200;295.134000;114.487400;299.782000;100.086600;
3895;0.735323;293.880000;86.262800;279.994000;78.772400;264.894000;85.008200;260.356000;100.118000;266.062000;114.053600;279.978000;121.486800;295.122000;115.237800;299.688000;100.769000;
3896;0.764077;293.908000;85.730000;280.112000;78.341800;265.052000;84.423600;260.478000;99.493800;266.270000;113.339600;280.098000;120.671200;295.202000;114.574600;299.802000;100.142400;
3897;0.721010;294.004000;86.342600;280.144000;78.883200;265.048000;85.065600;260.490000;100.169200;266.236000;114.081600;280.126000;121.481800;295.266000;115.283600;299.850000;100.826200;
3898;0.746211;293.876000;85.836800;280.108000;78.416000;265.040000;84.493200;260.490000;99.570800;266.296000;113.390000;280.092000;120.754200;295.204000;114.661000;299.782000;100.220600;
3899;0.676193;294.030000;86.268000;280.162000;78.828600;265.136000;85.066400;260.570000;100.101200;266.248000;114.018200;280.146000;121.403000;295.218000;115.148600;299.806000;100.740600;
3900;0.765343;294.056000;85.657000;280.184000;78.314200;265.174000;84.474800;260.530000;99.495400;266.270000;113.414600;280.168000;120.701200;295.224000;114.527400;299.894000;100.156600;
3901;0.726953;294.106000;86.205000;280.148000;78.744600;265.032000;84.999800;260.452000;100.124800;266.148000;114.132600;280.132000;121.536200;295.294000;115.263600;299.900000;100.804600;
3902;0.732314;293.944000;85.669800;280.148000;78.314600;265.132000;84.403800;260.536000;99.431800;266.310000;113.274400;280.134000;120.574000;295.196000;114.469200;299.820000;100.075000;
3903;0.733003;293.906000;86.200800;280.026000;78.716800;264.920000;84.934000;260.356000;100.047200;266.100000;113.980000;280.010000;121.403800;295.158000;115.174600;299.750000;100.698400;
3904;0.759205;294.230000;85.743400;280.374000;78.422000;265.398000;84.582400;260.750000;99.569800;266.476000;113.472400;280.360000;120.739800;295.380000;114.568600;300.050000;100.204200;
3905;0.664204;294.086000;86.119600;280.152000;78.647400;265.012000;84.872000;260.414000;100.019400;266.172000;114.003600;280.136000;121.419400;295.320000;115.178800;299.942000;100.676000;
3906;0.797350;294.032000;85.498200;280.132000;78.237800;265.120000;84.347200;260.380000;99.367800;266.182000;113.319200;280.116000;120.520800;295.172000;114.399800;299.940000;100.015200;
3907;0.734796;294.080000;86.035000;280.104000;78.649000;265.026000;84.888400;260.340000;99.974400;266.086000;114.002800;280.088000;121.331000;295.212000;115.076600;299.924000;100.622000;
3908;0.818761;294.020000;85.417800;280.096000;78.119000;265.032000;84.234600;260.290000;99.307200;266.126000;113.280400;280.082000;120.522000;295.190000;114.392200;299.960000;99.955600;
3909;0.699852;294.022000;86.002200;279.998000;78.569600;264.870000;84.859200;260.204000;99.994400;265.930000;114.069200;279.982000;121.446800;295.152000;115.144800;299.844000;100.629000;
3910;0.745022;294.054000;85.453200;280.166000;78.112400;265.132000;84.266000;260.486000;99.307200;266.232000;113.246800;280.150000;120.530000;295.230000;114.363600;299.906000;99.980400;
3911;0.745784;293.994000;85.784200;280.050000;78.398000;264.964000;84.602000;260.316000;99.697400;266.060000;113.693000;280.034000;121.022600;295.164000;114.805200;299.842000;100.359400;
3912;0.635828;294.174000;84.848000;280.210000;77.469200;265.126000;83.682200;260.420000;98.778400;266.206000;112.792800;280.198000;120.116600;295.328000;113.887200;300.058000;99.435800;
3913;0.652623;293.818000;85.078800;280.022000;77.839800;265.036000;83.851800;260.386000;98.848400;266.180000;112.695200;280.008000;119.877200;295.032000;113.853000;299.716000;99.538000;
3914;0.984743;293.670000;83.238200;279.556000;75.467000;264.168000;81.914400;259.514000;97.324600;265.400000;111.477000;279.550000;119.191200;294.982000;112.739800;299.668000;98.023000;
3915;1.106701;292.290000;83.439600;278.464000;76.624000;263.424000;82.211600;258.378000;97.240000;264.594000;111.130000;278.466000;117.887400;293.504000;112.300800;298.594000;97.965800;
3916;-1;141.358000;42.692400;134.958000;38.774100;126.587000;40.707200;125.169000;49.089400;128.535000;55.532900;134.955000;59.420300;143.338000;57.475900;144.766000;49.608200;
3917;-1;99.205700;71.436300;91.810000;68.604900;84.223500;71.218100;80.129500;78.820600;84.359000;86.224800;91.792200;89.083900;99.350000;86.409200;103.445000;79.117700;
3918;-1;91.674000;76.879300;86.245800;75.238800;80.716100;76.749700;77.944400;82.274800;80.784000;87.689000;86.228300;89.367800;91.708500;87.745000;94.539500;82.605000;
3919;-1;91.473300;77.180900;85.214500;75.763200;79.066700;77.339000;75.568100;83.483400;78.840900;89.726200;85.189400;91.265800;91.205000;89.533200;94.732700;83.734700;
3920;-1;92.867000;78.576900;86.455300;77.018200;80.232900;78.828500;76.759300;85.023500;79.921000;91.446500;86.427700;93.081700;92.532500;91.136700;96.060000;85.303700;
3921;-1;95.528700;75.048000;88.631800;72.705000;80.955800;74.288000;77.548000;81.947900;81.669300;88.843800;88.594200;91.217500;96.151700;89.540100;99.607100;82.302700;
3922;-1;102.032000;71.841600;95.995000;69.891400;88.999800;70.941000;85.995200;77.913100;89.898900;83.957500;95.963600;85.939800;102.798000;84.897400;105.862000;78.327600;
3923;-1;126.358000;61.203400;121.287000;58.954200;115.255000;60.384400;113.232000;66.472500;116.118000;71.567500;121.244000;73.808700;127.144000;72.462000;129.122000;66.820300;
3924;4.144571;288.640000;81.208800;274.388000;73.238800;256.510000;77.608000;252.380000;95.468800;260.054000;109.793600;274.382000;117.734200;292.248000;113.338000;296.416000;96.346600;
3925;2.910995;291.330000;80.242800;276.698000;72.524000;259.834000;78.006000;255.276000;94.868400;261.996000;109.572800;276.698000;117.241600;293.558000;111.751200;298.152000;95.657800;
3926;1.084067;291.638000;81.467400;277.546000;74.318400;262.162000;80.131200;257.402000;95.527400;263.420000;109.673200;277.546000;116.760600;292.958000;110.938000;297.774000;96.291400;
3927;0.991637;291.640000;82.460600;277.556000;74.805600;261.906000;80.836000;257.326000;96.505200;263.446000;110.637000;277.554000;118.227800;293.244000;112.185400;297.878000;97.274400;
3928;0.866278;291.708000;82.220200;277.662000;74.601400;262.102000;80.646800;257.586000;96.228400;263.596000;110.315400;277.662000;117.876600;293.268000;111.820600;297.824000;96.928000;
3929;0.677729;292.026000;83.307800;277.944000;75.846600;262.540000;81.928000;257.924000;97.348800;263.834000;111.477800;277.940000;118.873800;293.388000;112.779800;298.042000;98.059600;
3930;0.713170;291.998000;83.065400;277.918000;75.654800;262.506000;81.683200;257.840000;97.113400;263.808000;111.238400;277.912000;118.588000;293.372000;112.553200;298.074000;97.830400;
3931;0.671072;292.204000;84.136600;278.154000;76.772800;262.878000;82.860200;258.202000;98.147600;264.074000;112.246400;278.148000;119.545800;293.468000;113.451400;298.180000;98.826800;
3932;0.706843;292.038000;83.597600;278.012000;76.110400;262.570000;82.133600;257.974000;97.590000;263.956000;111.661600;278.006000;119.086400;293.494000;113.058800;298.128000;98.268600;
3933;0.653812;292.092000;84.574600;278.116000;77.132800;262.760000;83.144400;258.198000;98.514800;264.110000;112.536400;278.108000;119.914600;293.512000;113.896600;298.106000;99.191000;
3934;0.735698;292.296000;83.797000;278.178000;76.286000;262.688000;82.373800;258.066000;97.877600;264.030000;112.040800;278.170000;119.488800;293.706000;113.394800;298.364000;98.558600;
3935;0.723129;292.414000;84.627600;278.258000;77.127800;262.832000;83.302000;258.206000;98.742000;264.074000;112.944600;278.250000;120.380800;293.726000;114.199200;298.380000;99.404600;
3936;0.754404;292.416000;83.933200;278.222000;76.411400;262.634000;82.486800;257.986000;98.088200;264.002000;112.328200;278.216000;119.786400;293.850000;113.707800;298.536000;98.774400;
3937;0.766348;292.412000;84.811400;278.242000;77.299600;262.710000;83.401000;258.062000;98.945000;264.044000;113.163200;278.234000;120.612400;293.810000;114.507600;298.494000;99.612400;
3938;0.788208;292.640000;84.050200;278.324000;76.509600;262.734000;82.720000;258.018000;98.327200;263.978000;112.688400;278.314000;120.164400;293.954000;113.945200;298.698000;99.019200;
3939;0.852556;292.826000;85.126800;278.328000;77.439800;262.612000;83.849200;257.872000;99.580600;263.806000;114.121800;278.320000;121.743200;294.088000;115.330000;298.850000;100.217400;
3940;0.852556;292.826000;85.126800;278.328000;77.439800;262.612000;83.849200;257.872000;99.580600;263.806000;114.121800;278.320000;121.743200;294.088000;115.330000;298.850000;100.217400;
3941;0.852556;292.826000;85.126800;278.328000;77.439800;262.612000;83.849200;257.872000;99.580600;263.806000;114.121800;278.320000;121.743200;294.088000;115.330000;298.850000;100.217400;
3942;0.852556;292.826000;85.126800;278.328000;77.439800;262.612000;83.849200;257.872000;99.580600;263.806000;114.121800;278.320000;121.743200;294.088000;115.330000;298.850000;100.217400;
3943;0.852556;292.826000;85.126800;278.328000;77.439800;262.612000;83.849200;257.872000;99.580600;263.806000;114.121800;278.320000;121.743200;294.088000;115.330000;298.850000;100.217400;
3944;0.799324;292.906000;84.453200;278.444000;76.763200;262.654000;83.071200;257.964000;98.876400;263.950000;113.383400;278.436000;121.010800;294.276000;114.697000;298.994000;99.542600;
3945;0.850712;292.794000;85.261000;278.398000;77.636600;262.818000;84.026000;258.110000;99.616600;263.968000;114.061600;278.388000;121.620400;294.014000;115.226200;298.752000;100.255400;
3946;0.853603;292.914000;84.680600;278.584000;77.020200;262.922000;83.293800;258.232000;98.969400;264.226000;113.342600;278.574000;120.939200;294.286000;114.661400;299.006000;99.637800;
3947;0.827841;292.928000;85.398400;278.656000;77.828200;263.268000;84.226000;258.598000;99.629800;264.350000;113.946800;278.646000;121.453800;294.086000;115.048400;298.776000;100.288600;
3948;0.788409;292.974000;84.752800;278.796000;77.218600;263.278000;83.357200;258.596000;98.892200;264.584000;113.111800;278.786000;120.586600;294.356000;114.438800;299.062000;99.543800;
3949;0.842945;292.964000;85.421600;278.802000;77.854000;263.420000;84.152200;258.800000;99.549000;264.604000;113.755600;278.790000;121.262400;294.222000;114.959600;298.864000;100.195200;
3950;0.867009;292.926000;84.835600;278.840000;77.403000;263.562000;83.593600;258.866000;98.888200;264.722000;113.013800;278.828000;120.391000;294.154000;114.195200;298.874000;99.532400;
3951;0.938278;292.826000;85.488200;278.782000;78.034800;263.492000;84.189200;258.842000;99.495000;264.706000;113.580800;278.770000;120.973600;294.110000;114.814000;298.784000;100.159600;
3952;0.903820;292.810000;84.868000;278.782000;77.410800;263.598000;83.657400;258.974000;98.857600;264.722000;112.929200;278.770000;120.326600;294.006000;114.074400;298.652000;99.509600;
3953;0.858538;292.734000;85.545600;278.812000;78.036000;263.562000;84.171600;259.024000;99.437800;264.854000;113.402800;278.798000;120.855400;294.094000;114.713600;298.656000;100.090000;
3954;0.862723;292.782000;84.888200;278.886000;77.501800;263.768000;83.620200;259.184000;98.752000;264.956000;112.690600;278.876000;120.018200;294.040000;113.898200;298.654000;99.418400;
3955;0.909545;292.680000;85.613600;278.804000;78.166000;263.728000;84.371200;259.178000;99.461600;264.888000;113.383800;278.790000;120.774200;293.912000;114.565400;298.484000;100.107000;
3956;0.874065;292.656000;84.905200;278.792000;77.519400;263.732000;83.661600;259.174000;98.739400;264.896000;112.642600;278.782000;119.972400;293.890000;113.828800;298.474000;99.402200;
3957;0.919501;292.478000;85.764800;278.676000;78.340000;263.508000;84.348800;258.984000;99.534000;264.840000;113.377800;278.664000;120.743600;293.882000;114.730800;298.428000;100.179400;
3958;0.901653;292.768000;84.985400;278.902000;77.646400;263.920000;83.820600;259.314000;98.817600;265.002000;112.729200;278.892000;120.009200;293.922000;113.831600;298.556000;99.481000;
3959;0.897164;292.674000;85.720800;278.822000;78.343400;263.786000;84.491600;259.202000;99.541400;264.934000;113.440400;278.810000;120.760000;293.892000;114.605400;298.498000;100.183800;
3960;0.888752;292.778000;84.954600;278.824000;77.590000;263.788000;83.814800;259.174000;98.870400;264.842000;112.866000;278.814000;120.171600;293.902000;113.941000;298.540000;99.539800;
3961;0.888552;292.738000;85.668200;278.860000;78.278800;263.848000;84.485600;259.268000;99.514200;264.950000;113.435400;278.848000;120.767600;293.910000;114.558400;298.512000;100.158000;
3962;0.921946;292.698000;85.174200;278.876000;77.746600;263.790000;83.861800;259.258000;98.963600;265.020000;112.827600;278.864000;120.197200;293.998000;114.078800;298.556000;99.593600;
3963;0.957489;292.832000;85.734400;278.934000;78.308000;263.918000;84.564000;259.340000;99.597000;265.006000;113.536600;278.924000;120.904800;293.988000;114.644600;298.588000;100.240600;
3964;0.837122;292.718000;85.281000;278.870000;77.879600;263.848000;84.055200;259.286000;99.096800;264.990000;112.984600;278.858000;120.330400;293.934000;114.149600;298.514000;99.743000;
3965;0.898347;292.714000;85.965600;278.894000;78.631400;263.836000;84.682400;259.222000;99.756400;265.040000;113.616400;278.880000;120.897200;293.986000;114.839600;298.620000;100.385800;
3966;0.886381;292.946000;85.273600;279.052000;77.945800;264.058000;84.125400;259.440000;99.137400;265.124000;113.075600;279.040000;120.347800;294.084000;114.163600;298.724000;99.792800;
3967;0.902855;292.926000;85.991200;279.024000;78.668600;264.010000;84.834600;259.338000;99.862000;265.086000;113.809000;279.012000;121.076400;294.070000;114.904800;298.764000;100.482600;
3968;0.900310;292.952000;85.523800;279.050000;78.230400;264.110000;84.433400;259.432000;99.390000;265.118000;113.333400;279.038000;120.568200;294.030000;114.362400;298.728000;100.019200;
3969;0.910316;292.808000;86.099800;278.948000;78.754400;263.922000;84.888400;259.298000;99.928800;265.054000;113.833000;278.934000;121.123000;294.006000;114.985400;298.650000;100.553600;
3970;0.907759;292.664000;85.672800;278.864000;78.377600;263.970000;84.531400;259.378000;99.443400;265.028000;113.286400;278.852000;120.527800;293.796000;114.368200;298.408000;100.091000;
3971;0.904478;292.834000;86.101200;278.918000;78.759400;263.854000;84.911400;259.194000;99.988000;264.964000;113.948200;278.906000;121.234600;294.014000;115.081000;298.694000;100.605000;
3972;0.865362;292.890000;85.829800;279.066000;78.585400;264.096000;84.637600;259.410000;99.622400;265.206000;113.488600;279.052000;120.677400;294.070000;114.619800;298.776000;100.256000;
3973;0.930045;292.852000;86.470000;278.960000;79.151800;263.992000;85.349000;259.372000;100.331600;265.032000;114.269200;278.948000;121.531600;293.962000;115.330600;298.602000;100.958600;
3974;0.882059;293.066000;86.760400;279.164000;79.447800;264.162000;85.618800;259.512000;100.632000;265.218000;114.584000;279.150000;121.841800;294.196000;115.661600;298.864000;101.264400;
3975;0.882059;293.066000;86.760400;279.164000;79.447800;264.162000;85.618800;259.512000;100.632000;265.218000;114.584000;279.150000;121.841800;294.196000;115.661600;298.864000;101.264400;
3976;0.882059;293.066000;86.760400;279.164000;79.447800;264.162000;85.618800;259.512000;100.632000;265.218000;114.584000;279.150000;121.841800;294.196000;115.661600;298.864000;101.264400;
3977;0.882059;293.066000;86.760400;279.164000;79.447800;264.162000;85.618800;259.512000;100.632000;265.218000;114.584000;279.150000;121.841800;294.196000;115.661600;298.864000;101.264400;
3978;0.871401;293.018000;86.017800;279.194000;78.678200;264.156000;84.758000;259.552000;99.812200;265.330000;113.679200;279.180000;120.965600;294.266000;114.875400;298.894000;100.474400;
3979;0.879543;293.034000;86.551200;279.080000;79.220200;264.052000;85.434000;259.394000;100.473600;265.086000;114.475000;279.066000;121.749600;294.140000;115.530400;298.816000;101.097000;
3980;0.873757;292.956000;85.997400;279.100000;78.617800;264.046000;84.753000;259.456000;99.822000;265.210000;113.722000;279.088000;121.044400;294.190000;114.906200;298.806000;100.469800;
3981;0.879111;293.062000;86.386000;279.146000;79.099600;264.084000;85.197000;259.388000;100.271200;265.190000;114.235400;279.132000;121.465400;294.238000;115.361200;298.956000;100.907200;
3982;0.904976;293.190000;85.876000;279.200000;78.743200;264.254000;84.874000;259.438000;99.833000;265.172000;113.865800;279.186000;120.942200;294.180000;114.807000;299.016000;100.479200;
3983;0.904976;293.190000;85.876000;279.200000;78.743200;264.254000;84.874000;259.438000;99.833000;265.172000;113.865800;279.186000;120.942200;294.180000;114.807000;299.016000;100.479200;
3984;0.901334;293.078000;85.795600;279.156000;78.523800;264.134000;84.653600;259.388000;99.687400;265.194000;113.654200;279.142000;120.871400;294.210000;114.735200;298.976000;100.325400;
3985;0.832525;293.192000;86.082600;279.192000;78.827800;264.126000;84.965600;259.348000;100.044600;265.156000;114.089800;279.178000;121.287800;294.294000;115.140200;299.090000;100.680600;
3986;0.832525;293.192000;86.082600;279.192000;78.827800;264.126000;84.965600;259.348000;100.044600;265.156000;114.089800;279.178000;121.287800;294.294000;115.140200;299.090000;100.680600;
3987;0.855989;293.126000;86.005800;279.090000;78.649600;264.052000;84.956600;259.360000;100.007400;265.018000;114.091600;279.076000;121.389200;294.162000;115.076000;298.874000;100.663200;
3988;0.878398;293.090000;85.438400;279.078000;78.101800;263.960000;84.278600;259.244000;99.414000;265.034000;113.467400;279.066000;120.749000;294.234000;114.563000;298.970000;100.066800;
3989;0.878398;293.090000;85.438400;279.078000;78.101800;263.960000;84.278600;259.244000;99.414000;265.034000;113.467400;279.066000;120.749000;294.234000;114.563000;298.970000;100.066800;
3990;0.922107;293.304000;85.444600;279.162000;78.109400;264.102000;84.479600;259.312000;99.552600;264.984000;113.740200;279.148000;121.017400;294.256000;114.643800;299.070000;100.201200;
3991;0.893202;293.254000;86.060400;279.062000;78.645600;263.894000;85.040400;259.146000;100.220800;264.830000;114.461400;279.048000;121.818400;294.264000;115.418200;299.032000;100.858200;
3992;0.893202;293.254000;86.060400;279.062000;78.645600;263.894000;85.040400;259.146000;100.220800;264.830000;114.461400;279.048000;121.818400;294.264000;115.418200;299.032000;100.858200;
3993;0.873926;293.450000;86.099600;279.182000;78.673000;263.928000;85.063800;259.150000;100.328600;264.878000;114.645000;279.170000;122.011200;294.470000;115.613800;299.274000;100.978400;
3994;0.900923;293.314000;85.412000;278.980000;77.966600;263.680000;84.392600;258.892000;99.707600;264.616000;114.086400;278.970000;121.472800;294.320000;115.042400;299.126000;100.355600;
3995;0.900923;293.314000;85.412000;278.980000;77.966600;263.680000;84.392600;258.892000;99.707600;264.616000;114.086400;278.970000;121.472800;294.320000;115.042400;299.126000;100.355600;
3996;0.848983;293.382000;85.347000;279.078000;77.877800;263.684000;84.205800;258.882000;99.612800;264.738000;113.963600;279.066000;121.372400;294.506000;115.036800;299.334000;100.280800;
3997;0.860378;293.546000;85.794600;279.102000;78.256000;263.666000;84.750400;258.864000;100.198200;264.620000;114.689000;279.088000;122.165800;294.576000;115.664000;299.400000;100.844400;
3998;0.860378;293.546000;85.794600;279.102000;78.256000;263.666000;84.750400;258.864000;100.198200;264.620000;114.689000;279.088000;122.165800;294.576000;115.664000;299.400000;100.844400;
3999;0.827863;293.502000;85.849600;279.072000;78.209800;263.518000;84.672400;258.786000;100.239600;264.606000;114.718400;279.058000;122.295800;294.662000;115.823200;299.420000;100.906200;
4000;0.835339;293.526000;85.350800;279.020000;77.674800;263.470000;84.245200;258.738000;99.812600;264.486000;114.359800;279.010000;121.973800;294.614000;115.396600;299.368000;100.484600;
4001;0.835339;293.526000;85.350800;279.020000;77.674800;263.470000;84.245200;258.738000;99.812600;264.486000;114.359800;279.010000;121.973800;294.614000;115.396600;299.368000;100.484600;
4002;0.848391;293.460000;85.785400;278.992000;78.026200;263.336000;84.542200;258.652000;100.211200;264.490000;114.725600;278.978000;122.421600;294.686000;115.897400;299.394000;100.872000;
4003;0.804553;293.384000;85.776600;278.892000;78.127200;263.268000;84.591600;258.514000;100.228600;264.364000;114.768200;278.880000;122.355000;294.554000;115.882600;299.330000;100.887200;
4004;0.804553;293.384000;85.776600;278.892000;78.127200;263.268000;84.591600;258.514000;100.228600;264.364000;114.768200;278.880000;122.355000;294.554000;115.882600;299.330000;100.887200;
4005;0.870472;293.446000;85.297200;278.926000;77.738400;263.334000;84.164800;258.468000;99.773200;264.380000;114.337400;278.916000;121.834800;294.560000;115.402200;299.452000;100.424400;
4006;0.821216;294.392000;83.410800;280.106000;75.660600;264.448000;81.985400;259.790000;97.660200;265.782000;111.989800;280.096000;119.681400;295.804000;113.345200;300.494000;98.337400;
4007;0.821216;294.392000;83.410800;280.106000;75.660600;264.448000;81.985400;259.790000;97.660200;265.782000;111.989800;280.096000;119.681400;295.804000;113.345200;300.494000;98.337400;
4008;0.800503;294.554000;83.823000;280.236000;76.280400;264.724000;82.577400;259.902000;98.102400;265.876000;112.468200;280.222000;119.952200;295.782000;113.638400;300.634000;98.783600;
4009;0.796299;294.478000;83.806000;280.076000;76.275200;264.556000;82.638800;259.686000;98.171200;265.634000;112.618000;280.064000;120.091200;295.630000;113.716200;300.532000;98.836000;
4010;0.796299;294.478000;83.806000;280.076000;76.275200;264.556000;82.638800;259.686000;98.171200;265.634000;112.618000;280.064000;120.091200;295.630000;113.716200;300.532000;98.836000;
4011;0.867289;294.402000;83.196400;280.038000;75.544200;264.374000;81.843800;259.602000;97.522200;265.638000;111.929400;280.028000;119.524800;295.742000;113.215000;300.546000;98.195200;
4012;0.865578;294.370000;83.115200;279.970000;75.415600;264.218000;81.712600;259.454000;97.477800;265.532000;111.924400;279.958000;119.565800;295.758000;113.258200;300.556000;98.161800;
4013;0.865578;294.370000;83.115200;279.970000;75.415600;264.218000;81.712600;259.454000;97.477800;265.532000;111.924400;279.958000;119.565800;295.758000;113.258200;300.556000;98.161800;
4014;0.833710;294.550000;83.776600;280.152000;76.156000;264.524000;82.489200;259.698000;98.132600;265.720000;112.575400;280.140000;120.135200;295.820000;113.790600;300.678000;98.806400;
4015;0.847547;294.520000;83.733400;280.152000;76.104400;264.544000;82.445200;259.744000;98.064800;265.744000;112.479400;280.138000;120.049600;295.790000;113.698400;300.628000;98.736000;
4016;0.847547;294.520000;83.733400;280.152000;76.104400;264.544000;82.445200;259.744000;98.064800;265.744000;112.479400;280.138000;120.049600;295.790000;113.698400;300.628000;98.736000;
4017;0.915635;294.444000;83.078000;279.994000;75.394800;264.214000;81.698000;259.396000;97.495000;265.508000;111.985600;279.984000;119.616000;295.812000;113.303000;300.662000;98.171600;
4018;0.901176;294.286000;83.224800;279.942000;75.551400;264.194000;81.774600;259.446000;97.536600;265.560000;111.925400;279.930000;119.542400;295.724000;113.312200;300.510000;98.221200;
4019;0.901176;294.286000;83.224800;279.942000;75.551400;264.194000;81.774600;259.446000;97.536600;265.560000;111.925400;279.930000;119.542400;295.724000;113.312200;300.510000;98.221200;
4020;0.789493;294.394000;83.844000;280.106000;76.303600;264.634000;82.611400;259.848000;98.095400;265.780000;112.430400;280.094000;119.911600;295.612000;113.595200;300.434000;98.761000;
4021;0.843580;294.376000;83.394400;280.096000;75.688400;264.488000;82.014600;259.816000;97.640000;265.782000;111.961200;280.086000;119.613400;295.744000;113.277000;300.446000;98.312200;
4022;0.882424;294.416000;84.045200;280.202000;76.457200;264.756000;82.768000;260.062000;98.225600;265.948000;112.486000;280.190000;120.018600;295.680000;113.699600;300.408000;98.897800;
4023;0.914585;294.414000;83.451800;280.174000;75.891600;264.720000;82.190000;259.966000;97.659800;265.896000;111.942000;280.162000;119.447400;295.666000;113.140600;300.454000;98.335600;
4024;0.837076;294.270000;84.220400;280.110000;76.637800;264.790000;83.014200;260.108000;98.346600;265.912000;112.549400;280.098000;120.077800;295.464000;113.692800;300.176000;98.985600;
4025;0.912786;294.384000;83.661800;280.216000;76.055600;264.760000;82.326600;260.086000;97.797200;266.010000;112.009000;280.204000;119.562200;295.706000;113.280400;300.412000;98.473800;
4026;0.876681;294.340000;84.273200;280.212000;76.725600;264.894000;83.036400;260.216000;98.368200;266.044000;112.539800;280.198000;120.032400;295.564000;113.712200;300.272000;99.022000;
4027;0.889325;294.494000;83.772800;280.340000;76.236200;264.968000;82.503200;260.258000;97.889800;266.152000;112.086400;280.328000;119.569000;295.750000;113.291600;300.492000;98.566000;
4028;0.889258;294.436000;84.434600;280.316000;77.009200;265.074000;83.269600;260.288000;98.523400;266.154000;112.691000;280.302000;120.059800;295.588000;113.792200;300.408000;99.190200;
4029;0.874015;294.432000;83.832200;280.332000;76.236200;264.946000;82.493600;260.312000;97.896200;266.198000;112.035200;280.318000;119.577600;295.756000;113.309600;300.422000;98.559400;
4030;0.896479;294.350000;84.520600;280.274000;76.966600;264.944000;83.219000;260.292000;98.561000;266.162000;112.680000;280.260000;120.177000;295.636000;113.918400;300.322000;99.203400;
4031;0.942986;294.536000;83.898400;280.442000;76.281400;265.074000;82.572000;260.462000;97.957800;266.314000;112.092000;280.432000;119.653800;295.852000;113.356000;300.494000;98.631600;
4032;0.892987;294.508000;84.583200;280.388000;77.197800;265.110000;83.376200;260.274000;98.666000;266.230000;112.829000;280.374000;120.157600;295.704000;113.971200;300.566000;99.299800;
4033;0.866628;294.520000;83.829600;280.312000;76.324000;264.936000;82.609000;260.150000;98.000800;266.068000;112.249400;280.300000;119.699400;295.726000;113.405000;300.540000;98.675000;
4034;0.879446;294.454000;84.712200;280.338000;77.233000;265.054000;83.495400;260.318000;98.792000;266.186000;112.952000;280.326000;120.375200;295.658000;114.103800;300.422000;99.437400;
4035;0.872230;294.424000;83.990600;280.320000;76.399600;264.892000;82.618200;260.226000;98.062800;266.180000;112.206800;280.308000;119.746000;295.784000;113.516200;300.480000;98.725600;
4036;0.874564;294.356000;84.715000;280.300000;77.148800;265.038000;83.460200;260.412000;98.736400;266.210000;112.832400;280.288000;120.345000;295.598000;114.026000;300.256000;99.374800;
4037;0.885390;294.376000;84.103800;280.290000;76.522200;264.880000;82.730600;260.222000;98.156000;266.166000;112.284800;280.278000;119.811800;295.736000;113.593800;300.428000;98.829400;
4038;0.903457;294.464000;84.659400;280.366000;77.191200;265.094000;83.440400;260.346000;98.726000;266.228000;112.865600;280.352000;120.281200;295.672000;114.024200;300.444000;99.363000;
4039;0.890645;294.454000;83.961600;280.356000;76.304000;264.964000;82.619000;260.372000;98.026400;266.222000;112.168000;280.344000;119.770400;295.784000;113.447400;300.412000;98.706800;
4040;0.920245;294.310000;84.587800;280.290000;77.109200;265.060000;83.328800;260.390000;98.572200;266.232000;112.633400;280.276000;120.056000;295.558000;113.829200;300.254000;99.201200;
4041;0.923502;294.354000;83.709600;280.262000;76.098000;264.840000;82.327800;260.206000;97.765600;266.136000;111.897400;280.252000;119.454600;295.722000;113.216400;300.390000;98.430400;
4042;0.900975;294.286000;84.486800;280.336000;77.000800;265.074000;83.132800;260.422000;98.406400;266.346000;112.401600;280.322000;119.833400;295.628000;113.694400;300.316000;99.058400;
